,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
1,BIAEXSTS,BIA Status,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
2,BIDFIT,Quality of fit to Cole model,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
3,BIDRECF,Resistance (ohms) of extracellular fluid (ECF) from Cole modeling,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
4,BIDRICF,Resistance (ohms) of intracellular fluid (ICF) from Cole modeling,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
5,BIDCM,Capacitance (nF) of the cell membrane from Cole modeling,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
6,BIDTD,Time delay (ns) from Cole modeling ,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
7,BIDALPHA,Value of the exponent alpha from Cole modeling ,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
8,BIDFC,Characteristic frequency of the equivalent circuit (KHz),Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
9,BIDECF,Estimated extracellular fluid volume (L),Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
10,BIDTBW,Estimated total water body volume (L),Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
11,BIDICF,Estimated intracellular fluid volume (L),Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
12,BIDFFM,Estimated fat-free mass (kg),Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
13,BIDFAT,Estimated fat mass (kg),Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
14,BIDPFAT,Estimated percent body fat,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
15,BIXS005K,Resistance (Ohms) @ 5 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
16,BIXS006K,Resistance (Ohms) @ 6 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
17,BIXS007K,Resistance (Ohms) @ 7 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
18,BIXS008K,Resistance (Ohms) @ 8 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
19,BIXS009K,Resistance (Ohms) @ 9 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
20,BIXS010K,Resistance (Ohms) @ 10 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
21,BIXS011K,Resistance (Ohms) @ 11 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
22,BIXS012K,Resistance (Ohms) @ 12 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
23,BIXS013K,Resistance (Ohms) @ 13 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
24,BIXS014K,Resistance (Ohms) @ 14 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
25,BIXS015K,Resistance (Ohms) @ 15 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
26,BIXS016K,Resistance (Ohms) @ 16 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
27,BIXS018K,Resistance (Ohms) @ 18 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
28,BIXS020K,Resistance (Ohms) @ 20 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
29,BIXS023K,Resistance (Ohms) @ 23 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
30,BIXS025K,Resistance (Ohms) @ 25 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
31,BIXS028K,Resistance (Ohms) @ 28 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
32,BIXS031K,Resistance (Ohms) @ 31 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
33,BIXS035K,Resistance (Ohms) @ 35 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
34,BIXS039K,Resistance (Ohms) @ 39 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
35,BIXS043K,Resistance (Ohms) @ 43 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
36,BIXS050K,Resistance (Ohms) @ 50 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
37,BIXS054K,Resistance (Ohms) @ 54 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
38,BIXS060K,Resistance (Ohms) @ 60 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
39,BIXS067K,Resistance (Ohms) @ 67 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
40,BIXS075K,Resistance (Ohms) @ 75 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
41,BIXS083K,Resistance (Ohms) @ 83 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
42,BIXS093K,Resistance (Ohms) @ 93 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
43,BIXS100K,Resistance (Ohms) @ 100 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
44,BIXS115K,Resistance (Ohms) @ 115 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
45,BIXS128K,Resistance (Ohms) @ 128 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
46,BIXS143K,Resistance (Ohms) @ 143 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
47,BIXS159K,Resistance (Ohms) @ 159 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
48,BIXS177K,Resistance (Ohms) @ 177 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
49,BIXS200K,Resistance (Ohms) @ 200 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
50,BIXS220K,Resistance (Ohms) @ 220 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
51,BIXS245K,Resistance (Ohms) @ 245 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
52,BIXS273K,Resistance (Ohms) @ 273 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
53,BIXS304K,Resistance (Ohms) @ 304 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
54,BIXS339K,Resistance (Ohms) @ 339 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
55,BIXS378K,Resistance (Ohms) @ 378 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
56,BIXS421K,Resistance (Ohms) @ 421 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
57,BIXS469K,Resistance (Ohms) @ 469 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
58,BIXS500K,Resistance (Ohms) @ 500 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
59,BIXS582K,Resistance (Ohms) @ 582 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
60,BIXS649K,Resistance (Ohms) @ 649 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
61,BIXS723K,Resistance (Ohms) @ 723 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
62,BIXS806K,Resistance (Ohms) @ 806 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
63,BIXS898K,Resistance (Ohms) @ 898 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
64,BIXS1M,Resistance (Ohms) @ 1 MHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
65,BIXC005K,Reactance (Ohms) @ 5 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
66,BIXC006K,Reactance (Ohms) @ 6 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
67,BIXC007K,Reactance (Ohms) @ 7 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
68,BIXC008K,Reactance (Ohms) @ 8 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
69,BIXC009K,Reactance (Ohms) @ 9 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
70,BIXC010K,Reactance (Ohms) @ 10 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
71,BIXC011K,Reactance (Ohms) @ 11 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
72,BIXC012K,Reactance (Ohms) @ 12 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
73,BIXC013K,Reactance (Ohms) @ 13 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
74,BIXC014K,Reactance (Ohms) @ 14 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
75,BIXC015K,Reactance (Ohms) @ 15 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
76,BIXC016K,Reactance (Ohms) @ 16 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
77,BIXC018K,Reactance (Ohms) @ 18 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
78,BIXC020K,Reactance (Ohms) @ 20 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
79,BIXC023K,Reactance (Ohms) @ 23 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
80,BIXC025K,Reactance (Ohms) @ 25 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
81,BIXC028K,Reactance (Ohms) @ 28 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
82,BIXC031K,Reactance (Ohms) @ 31 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
83,BIXC035K,Reactance (Ohms) @ 35 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
84,BIXC039K,Reactance (Ohms) @ 39 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
85,BIXC043K,Reactance (Ohms) @ 43 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
86,BIXC050K,Reactance (Ohms) @ 50 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
87,BIXC054K,Reactance (Ohms) @ 54 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
88,BIXC060K,Reactance (Ohms) @ 60 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
89,BIXC067K,Reactance (Ohms) @ 67 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
90,BIXC075K,Reactance (Ohms) @ 75 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
91,BIXC083K,Reactance (Ohms) @ 83 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
92,BIXC093K,Reactance (Ohms) @ 93 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
93,BIXC100K,Reactance (Ohms) @ 100 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
94,BIXC115K,Reactance (Ohms) @ 115 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
95,BIXC128K,Reactance (Ohms) @ 128 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
96,BIXC143K,Reactance (Ohms) @ 143 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
97,BIXC159K,Reactance (Ohms) @ 159 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
98,BIXC177K,Reactance (Ohms) @ 177 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
99,BIXC200K,Reactance (Ohms) @ 200 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
100,BIXC220K,Reactance (Ohms) @ 220 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
101,BIXC245K,Reactance (Ohms) @ 245 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
102,BIXC273K,Reactance (Ohms) @ 273 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
103,BIXC304K,Reactance (Ohms) @ 304 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
104,BIXC339K,Reactance (Ohms) @ 339 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
105,BIXC378K,Reactance (Ohms) @ 378 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
106,BIXC421K,Reactance (Ohms) @ 421 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
107,BIXC469K,Reactance (Ohms) @ 469 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
108,BIXC500K,Reactance (Ohms) @ 500 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
109,BIXC582K,Reactance (Ohms) @ 582 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
110,BIXC649K,Reactance (Ohms) @ 649 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
111,BIXC723K,Reactance (Ohms) @ 723 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
112,BIXC806K,Reactance (Ohms) @ 806 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
113,BIXC898K,Reactance (Ohms) @ 898 KHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
114,BIXC1M,Reactance (Ohms) @ 1 MHz,Both males and females 8 YEARS - 49 YEARS,,,,,,,,,,,,,
