,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,BMDSTATS,4,No Body Measures Exam Data,,
2,BMDSTATS,.,Missing,,
3,BMDSTATS,1,Complete Data For Age Group,,
4,BMDSTATS,2,Partial: Height And Weight Obtained,,
5,BMDSTATS,3,Other Partial Exam,,
6,BMXWT,2.6 To 371,Range Of Values,,
7,BMXWT,.,Missing,,
8,BMIWT,1,Could Not Obtain,,
9,BMIWT,2,Exceeds Capacity,,
10,BMIWT,3,Clothing,,
11,BMIWT,4,Medical Appliance,,
12,BMIWT,.,Missing,,
13,BMXRECUM,46.8 To 113.3,Range Of Values,,
14,BMXRECUM,.,Missing,,
15,BMIRECUM,1,Could Not Obtain,,
16,BMIRECUM,2,Exceeds Capacity,,
17,BMIRECUM,3,Not Straight,,
18,BMIRECUM,.,Missing,,
19,BMXHEAD,32.6 To 48,Range Of Values,,
20,BMXHEAD,.,Missing,,
21,BMIHEAD,1,Could Not Obtain,,
22,BMIHEAD,2,Exceeds Capacity,,
23,BMIHEAD,3,Not Straight,,
24,BMIHEAD,.,Missing,,
25,BMXHT,79.8 To 204.1,Range Of Values,,
26,BMXHT,.,Missing,,
27,BMIHT,1,Could Not Obtain,,
28,BMIHT,2,Exceeds Capacity,,
29,BMIHT,3,Not Straight,,
30,BMIHT,.,Missing,,
31,BMXBMI,11.74 To 130.21,Range Of Values,,
32,BMXBMI,.,Missing,,
33,BMXLEG,21.5 To 53.7,Range Of Values,,
34,BMXLEG,.,Missing,,
35,BMILEG,1,Could Not Obtain,,
36,BMILEG,.,Missing,,
37,BMXCALF,20.2 To 75.6,Range Of Values,,
38,BMXCALF,.,Missing,,
39,BMICALF,1,Could Not Obtain,,
40,BMICALF,.,Missing,,
41,BMXARML,9.5 To 48.6,Range Of Values,,
42,BMXARML,.,Missing,,
43,BMIARML,1,Could Not Obtain,,
44,BMIARML,.,Missing,,
45,BMXARMC,11 To 62.4,Range Of Values,,
46,BMXARMC,.,Missing,,
47,BMIARMC,1,Could Not Obtain,,
48,BMIARMC,.,Missing,,
49,BMXWAIST,40.2 To 175,Range Of Values,,
50,BMXWAIST,.,Missing,,
51,BMIWAIST,1,Could Not Obtain,,
52,BMIWAIST,.,Missing,,
53,BMXTHICR,28.3 To 93.9,Range Of Values,,
54,BMXTHICR,.,Missing,,
55,BMITHICR,1,Could Not Obtain,,
56,BMITHICR,.,Missing,,
57,BMXTRI,3 To 45,Range Of Values,,
58,BMXTRI,.,Missing,,
59,BMITRI,1,Could Not Obtain,,
60,BMITRI,2,Exceeds Capacity,,
61,BMITRI,3,Hard To Obtain,,
62,BMITRI,.,Missing,,
63,BMXSUB,2.8 To 44,Range Of Values,,
64,BMXSUB,.,Missing,,
65,BMISUB,1,Could Not Obtain,,
66,BMISUB,2,Exceeds Capacity,,
67,BMISUB,3,Hard To Obtain,,
68,BMISUB,.,Missing,,
