,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,RFXSEAR,,,,,,,,,,,,
2,RFXLEVEL,,,,,,,,,,,,
3,RFXRFXDC,,,,,,,,,,,,
4,RFXT001,,,,,,,,,,,,
5,RFXT002,,,,,,,,,,,,
6,RFXT003,,,,,,,,,,,,
7,RFXT004,,,,,,,,,,,,
8,RFXT005,,,,,,,,,,,,
9,RFXT006,,,,,,,,,,,,
10,RFXT007,,,,,,,,,,,,
11,RFXT008,,,,,,,,,,,,
12,RFXT009,,,,,,,,,,,,
13,RFXT010,,,,,,,,,,,,
14,RFXT011,,,,,,,,,,,,
15,RFXT012,,,,,,,,,,,,
16,RFXT013,,,,,,,,,,,,
17,RFXT014,,,,,,,,,,,,
18,RFXT015,,,,,,,,,,,,
19,RFXT016,,,,,,,,,,,,
20,RFXT017,,,,,,,,,,,,
21,RFXT018,,,,,,,,,,,,
22,RFXT019,,,,,,,,,,,,
23,RFXT020,,,,,,,,,,,,
24,RFXT021,,,,,,,,,,,,
25,RFXT022,,,,,,,,,,,,
26,RFXT023,,,,,,,,,,,,
27,RFXT024,,,,,,,,,,,,
28,RFXT025,,,,,,,,,,,,
29,RFXT026,,,,,,,,,,,,
30,RFXT027,,,,,,,,,,,,
31,RFXT028,,,,,,,,,,,,
32,RFXT029,,,,,,,,,,,,
33,RFXT030,,,,,,,,,,,,
34,RFXT031,,,,,,,,,,,,
35,RFXT032,,,,,,,,,,,,
36,RFXT033,,,,,,,,,,,,
37,RFXT034,,,,,,,,,,,,
38,RFXT035,,,,,,,,,,,,
39,RFXT036,,,,,,,,,,,,
40,RFXT037,,,,,,,,,,,,
41,RFXT038,,,,,,,,,,,,
42,RFXT039,,,,,,,,,,,,
43,RFXT040,,,,,,,,,,,,
44,RFXT041,,,,,,,,,,,,
45,RFXT042,,,,,,,,,,,,
46,RFXT043,,,,,,,,,,,,
47,RFXT044,,,,,,,,,,,,
48,RFXT045,,,,,,,,,,,,
49,RFXT046,,,,,,,,,,,,
50,RFXT047,,,,,,,,,,,,
51,RFXT048,,,,,,,,,,,,
52,RFXT049,,,,,,,,,,,,
53,RFXT050,,,,,,,,,,,,
54,RFXT051,,,,,,,,,,,,
55,RFXT052,,,,,,,,,,,,
56,RFXT053,,,,,,,,,,,,
57,RFXT054,,,,,,,,,,,,
58,RFXT055,,,,,,,,,,,,
59,RFXT056,,,,,,,,,,,,
60,RFXT057,,,,,,,,,,,,
61,RFXT058,,,,,,,,,,,,
62,RFXT059,,,,,,,,,,,,
63,RFXT060,,,,,,,,,,,,
64,RFXT061,,,,,,,,,,,,
65,RFXT062,,,,,,,,,,,,
66,RFXT063,,,,,,,,,,,,
67,RFXT064,,,,,,,,,,,,
68,RFXT065,,,,,,,,,,,,
69,RFXT066,,,,,,,,,,,,
70,RFXT067,,,,,,,,,,,,
71,RFXT068,,,,,,,,,,,,
72,RFXT069,,,,,,,,,,,,
73,RFXT070,,,,,,,,,,,,
74,RFXT071,,,,,,,,,,,,
75,RFXT072,,,,,,,,,,,,
76,RFXT073,,,,,,,,,,,,
77,RFXT074,,,,,,,,,,,,
78,RFXT075,,,,,,,,,,,,
79,RFXT076,,,,,,,,,,,,
80,RFXT077,,,,,,,,,,,,
81,RFXT078,,,,,,,,,,,,
82,RFXT079,,,,,,,,,,,,
83,RFXT080,,,,,,,,,,,,
84,RFXT081,,,,,,,,,,,,
85,RFXT082,,,,,,,,,,,,
86,RFXT083,,,,,,,,,,,,
87,RFXT084,,,,,,,,,,,,
88,RFXT085,,,,,,,,,,,,
89,RFXT086,,,,,,,,,,,,
90,RFXT087,,,,,,,,,,,,
91,RFXT088,,,,,,,,,,,,
92,RFXT089,,,,,,,,,,,,
93,RFXT090,,,,,,,,,,,,
94,RFXT091,,,,,,,,,,,,
95,RFXT092,,,,,,,,,,,,
96,RFXT093,,,,,,,,,,,,
97,RFXT094,,,,,,,,,,,,
98,RFXT095,,,,,,,,,,,,
99,RFXT096,,,,,,,,,,,,
100,RFXT097,,,,,,,,,,,,
101,RFXT098,,,,,,,,,,,,
102,RFXT099,,,,,,,,,,,,
103,RFXT100,,,,,,,,,,,,
104,RFXT101,,,,,,,,,,,,
105,RFXT102,,,,,,,,,,,,
106,RFXT103,,,,,,,,,,,,
107,RFXT104,,,,,,,,,,,,
108,RFXT105,,,,,,,,,,,,
109,RFXT106,,,,,,,,,,,,
110,RFXT107,,,,,,,,,,,,
111,RFXT108,,,,,,,,,,,,
112,RFXT109,,,,,,,,,,,,
113,RFXT110,,,,,,,,,,,,
114,RFXT111,,,,,,,,,,,,
115,RFXT112,,,,,,,,,,,,
116,RFXT113,,,,,,,,,,,,
117,RFXT114,,,,,,,,,,,,
118,RFXT115,,,,,,,,,,,,
119,RFXT116,,,,,,,,,,,,
120,RFXT117,,,,,,,,,,,,
121,RFXT118,,,,,,,,,,,,
122,RFXT119,,,,,,,,,,,,
123,RFXT120,,,,,,,,,,,,
124,RFXT121,,,,,,,,,,,,
125,RFXT122,,,,,,,,,,,,
126,RFXT123,,,,,,,,,,,,
127,RFXT124,,,,,,,,,,,,
128,RFXT125,,,,,,,,,,,,
129,RFXT126,,,,,,,,,,,,
130,RFXT127,,,,,,,,,,,,
131,RFXT128,,,,,,,,,,,,
132,RFXT129,,,,,,,,,,,,
133,RFXT130,,,,,,,,,,,,
134,RFXT131,,,,,,,,,,,,
135,RFXT132,,,,,,,,,,,,
136,RFXT133,,,,,,,,,,,,
137,RFXT134,,,,,,,,,,,,
138,RFXT135,,,,,,,,,,,,
139,RFXT136,,,,,,,,,,,,
140,RFXT137,,,,,,,,,,,,
141,RFXT138,,,,,,,,,,,,
142,RFXT139,,,,,,,,,,,,
143,RFXT140,,,,,,,,,,,,
144,RFXT141,,,,,,,,,,,,
145,RFXT142,,,,,,,,,,,,
146,RFXT143,,,,,,,,,,,,
147,RFXT144,,,,,,,,,,,,
148,RFXT145,,,,,,,,,,,,
149,RFXT146,,,,,,,,,,,,
150,RFXT147,,,,,,,,,,,,
151,RFXT148,,,,,,,,,,,,
152,RFXT149,,,,,,,,,,,,
153,RFXT150,,,,,,,,,,,,
154,RFXT151,,,,,,,,,,,,
155,RFXT152,,,,,,,,,,,,
156,RFXT153,,,,,,,,,,,,
157,RFXT154,,,,,,,,,,,,
158,RFXT155,,,,,,,,,,,,
159,RFXT156,,,,,,,,,,,,
160,RFXT157,,,,,,,,,,,,
161,RFXT158,,,,,,,,,,,,
162,RFXT159,,,,,,,,,,,,
163,RFXT160,,,,,,,,,,,,
164,RFXT161,,,,,,,,,,,,
165,RFXT162,,,,,,,,,,,,
166,RFXT163,,,,,,,,,,,,
167,RFXT164,,,,,,,,,,,,
168,RFXT165,,,,,,,,,,,,
169,RFXT166,,,,,,,,,,,,
170,RFXT167,,,,,,,,,,,,
171,RFXT168,,,,,,,,,,,,
