,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
1,WTSAU2YR,Audiometry Subsample 2 Year Mec Weight,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
2,WTSAU4YR,Audiometry Subsample 4 Year Mec Weight,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
3,WTSAU01,Audiometry Mec Weight Jack Knife Rep 1,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
4,WTSAU02,Audiometry Mec Weight Jack Knife Rep 2,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
5,WTSAU03,Audiometry Mec Weight Jack Knife Rep 3,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
6,WTSAU04,Audiometry Mec Weight Jack Knife Rep 4,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
7,WTSAU05,Audiometry Mec Weight Jack Knife Rep 5,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
8,WTSAU06,Audiometry Mec Weight Jack Knife Rep 6,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
9,WTSAU07,Audiometry Mec Weight Jack Knife Rep 7,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
10,WTSAU08,Audiometry Mec Weight Jack Knife Rep 8,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
11,WTSAU09,Audiometry Mec Weight Jack Knife Rep 9,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
12,WTSAU10,Audiometry Mec Weight Jack Knife Rep 10,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
13,WTSAU11,Audiometry Mec Weight Jack Knife Rep 11,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
14,WTSAU12,Audiometry Mec Weight Jack Knife Rep 12,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
15,WTSAU13,Audiometry Mec Weight Jack Knife Rep 13,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
