,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,nan,,
1,PEASCCT1,1,Safety Exclusion,Blood Pressure Comment,Both males and females 0 YEARS - 150 YEARS,nan,,
2,PEASCCT1,2,Sp Refusal,Blood Pressure Comment,Both males and females 0 YEARS - 150 YEARS,nan,,
3,PEASCCT1,3,Time Constraints,Blood Pressure Comment,Both males and females 0 YEARS - 150 YEARS,nan,,
4,PEASCCT1,4,Other,Blood Pressure Comment,Both males and females 0 YEARS - 150 YEARS,nan,,
5,PEASCCT1,.,Missing,Blood Pressure Comment,Both males and females 0 YEARS - 150 YEARS,nan,,
6,BPXCHR,58 To 190,Range Of Values,60 sec HR (30 sec HR * 2),Both males and females 0 YEARS - 7 YEARS,nan,,
7,BPXCHR,.,Missing,60 sec HR (30 sec HR * 2),Both males and females 0 YEARS - 7 YEARS,nan,,
8,BPAARM,1,Right,Arm selected:,Both males and females 8 YEARS - 150 YEARS,nan,,
9,BPAARM,2,Left,Arm selected:,Both males and females 8 YEARS - 150 YEARS,nan,,
10,BPAARM,8,Could Not Obtain,Arm selected:,Both males and females 8 YEARS - 150 YEARS,nan,,
11,BPAARM,.,Missing,Arm selected:,Both males and females 8 YEARS - 150 YEARS,nan,,
12,BPACSZ,1,Infant (6X12),Cuff size (cm) (width X length),Both males and females 8 YEARS - 150 YEARS,nan,,
13,BPACSZ,2,Child (9X17),Cuff size (cm) (width X length),Both males and females 8 YEARS - 150 YEARS,nan,,
14,BPACSZ,3,Adult (12X22),Cuff size (cm) (width X length),Both males and females 8 YEARS - 150 YEARS,nan,,
15,BPACSZ,4,Large (15X32),Cuff size (cm) (width X length),Both males and females 8 YEARS - 150 YEARS,nan,,
16,BPACSZ,5,Thigh (18X35),Cuff size (cm) (width X length),Both males and females 8 YEARS - 150 YEARS,nan,,
17,BPACSZ,.,Missing,Cuff size (cm) (width X length),Both males and females 8 YEARS - 150 YEARS,nan,,
18,BPXPLS,36 To 142,Range Of Values,60 sec. pulse (30 sec. pulse * 2),Both males and females 8 YEARS - 150 YEARS,nan,,
19,BPXPLS,.,Missing,60 sec. pulse (30 sec. pulse * 2),Both males and females 8 YEARS - 150 YEARS,nan,,
20,BPXPULS,1,Regular,Pulse regular or irregular?,Both males and females 0 YEARS - 150 YEARS,nan,,
21,BPXPULS,2,Irregular,Pulse regular or irregular?,Both males and females 0 YEARS - 150 YEARS,nan,,
22,BPXPULS,.,Missing,Pulse regular or irregular?,Both males and females 0 YEARS - 150 YEARS,nan,,
23,BPXPTY,1,Radial,Pulse type,Both males and females 8 YEARS - 150 YEARS,nan,,
24,BPXPTY,2,Brachial,Pulse type,Both males and females 8 YEARS - 150 YEARS,nan,,
25,BPXPTY,8,Could Not Obtain,Pulse type,Both males and females 8 YEARS - 150 YEARS,nan,,
26,BPXPTY,.,Missing,Pulse type,Both males and females 8 YEARS - 150 YEARS,nan,,
27,BPXML1,110 To 260,Range Of Values,MIL: maximum inflation levels (mm Hg),Both males and females 8 YEARS - 150 YEARS,nan,,
