,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,BPAOARM,Arm selected - oscillometric,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
1,BPAOCSZ,Mid arm circumference (cm) cuffing parameters -  oscillometric,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
2,BPXODI1,Diastolic - 1st oscillometric reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
3,BPXODI2,Diastolic - 2nd oscillometric reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
4,BPXODI3,Diastolic - 3rd oscillometric reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
5,BPXOPLS1,Pulse - 1st oscillometric reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
6,BPXOPLS2,Pulse - 2nd oscillometric reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
7,BPXOPLS3,Pulse - 3rd oscillometric reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
8,BPXOSY1,Systolic - 1st oscillometric reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
9,BPXOSY2,Systolic - 2nd oscillometric reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
10,BPXOSY3,Systolic - 3rd oscillometric reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SEQN,Respondent sequence number.,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
