,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,BMXWT,Weight (kg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,BMIWT,Weight Comment,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,BMXRECUM,Recumbent Length (cm),Both males and females 0 MONTHS - 47 MONTHS,,,,,,,,,,,,,
4,BMIRECUM,Recumbent Length Comment,Both males and females 0 MONTHS - 47 MONTHS,,,,,,,,,,,,,
5,BMXHEAD,Head Circumference (cm),Both males and females 0 MONTHS - 6 MONTHS,,,,,,,,,,,,,
6,BMIHEAD,Head Circumference Comment,Both males and females 0 MONTHS - 6 MONTHS,,,,,,,,,,,,,
7,BMXHT,Standing Height (cm),Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
8,BMIHT,Standing Height Comment,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
9,BMXBMI,Body Mass Index (kg/m**2),Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
10,BMXLEG,Upper Leg Length (cm),Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
11,BMILEG,Upper Leg Length Comment,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
12,BMXCALF,Maximal Calf Circumference (cm),Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
13,BMICALF,Maximal Calf Comment,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
14,BMXARML,Upper Arm Length (cm),Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
15,BMIARML,Upper Arm Length Comment,Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
16,BMXARMC,Arm Circumference (cm),Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
17,BMIARMC,Arm Circumference Comment,Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
18,BMXWAIST,Waist Circumference (cm),Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
19,BMIWAIST,Waist Circumference Comment,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
20,BMXTHICR,Thigh Circumference (cm),Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
21,BMITHICR,Thigh Circumference Comment,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
22,BMXTRI,Triceps Skinfold (mm),Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
23,BMITRI,Triceps Skinfold Comment,Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
24,BMXSUB,Subscapular Skinfold (mm),Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
25,BMISUB,Subscapular Skinfold Comment,Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
