,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
184,OPDSD500,,,,,,,,,,,,
185,OPDSASD,,,,,,,,,,,,
186,OPDSSDD,,,,,,,,,,,,
187,OPDSSID,,,,,,,,,,,,
188,OPDSIRP,,,,,,,,,,,,
189,OPDSRPE,,,,,,,,,,,,
190,OPDSAGA,,,,,,,,,,,,
191,OPDSPED,,,,,,,,,,,,
192,OPDSSNV,,,,,,,,,,,,
193,OPDSSUBH,,,,,,,,,,,,
194,OPDSSFS,,,,,,,,,,,,
195,OPDSARMX,,,,,,,,,,,,
196,OPDSBCO,,,,,,,,,,,,
197,OPDSBVO,,,,,,,,,,,,
198,OPDSCVO,,,,,,,,,,,,
199,OPDSAVN,,,,,,,,,,,,
200,OPDSFAN,,,,,,,,,,,,
201,OPDSHOLL,,,,,,,,,,,,
202,OPDSPPA,,,,,,,,,,,,
203,OPDSASHY,,,,,,,,,,,,
204,OPDSCHRA,,,,,,,,,,,,
205,OPDSMACH,,,,,,,,,,,,
206,OPDSCHN,,,,,,,,,,,,
207,OPDSOTRX,,,,,,,,,,,,
208,OPDSPOHS,,,,,,,,,,,,
209,OPDSRDET,,,,,,,,,,,,
210,OPDSSWR,,,,,,,,,,,,
211,OPDSSWRT,,,,,,,,,,,,
212,OPDSOTHC,,,,,,,,,,,,
213,OPDSVCDR,,,,,,,,,,,,
214,OPXSQUAL,,,,,,,,,,,,
215,OPXSRCDR,,,,,,,,,,,,
216,OPXSGLAU,,,,,,,,,,,,
217,OPXSHEME,,,,,,,,,,,,
218,OPXSSIZE,,,,,,,,,,,,
219,OPDSEXC,,,,,,,,,,,,
220,OPDSNOT,,,,,,,,,,,,
221,OPDSTIL,,,,,,,,,,,,
