,Column,Code,Label,Class,Other For
0,BMDBMIC,1,Underweight,,
1,BMDBMIC,2,Normal Weight,,
2,BMDBMIC,3,Overweight,,
3,BMDBMIC,4,Obese,,
4,BMDBMIC,.,Missing,,
5,BMDSTATS,1,Complete Data For Age Group,,
6,BMDSTATS,2,Partial: Only Height And Weight Obtained,,
7,BMDSTATS,3,Other Partial Exam,,
8,BMDSTATS,4,No Body Measures Exam Data,,
9,BMDSTATS,.,Missing,,
10,BMIARMC,1,Could Not Obtain,,
11,BMIARMC,.,Missing,,
12,BMIARML,1,Could Not Obtain,,
13,BMIARML,.,Missing,,
14,BMIHEAD,1,Could Not Obtain,,
15,BMIHEAD,.,Missing,,
16,BMIHIP,1,Could Not Obtain,,
17,BMIHIP,.,Missing,,
18,BMIHT,1,Could Not Obtain,,
19,BMIHT,3,Not Straight,,
20,BMIHT,.,Missing,,
21,BMILEG,1,Could Not Obtain,,
22,BMILEG,.,Missing,,
23,BMIRECUM,1,Could Not Obtain,,
24,BMIRECUM,3,Not Straight,,
25,BMIRECUM,.,Missing,,
26,BMIWAIST,1,Could Not Obtain,,
27,BMIWAIST,.,Missing,,
28,BMIWT,1,Could Not Obtain,,
29,BMIWT,3,Clothing,,
30,BMIWT,4,Medical Appliance,,
31,BMIWT,.,Missing,,
32,BMXARMC,11.2 To 64.5,Range Of Values,,
33,BMXARMC,.,Missing,,
34,BMXARML,9.4 To 49.9,Range Of Values,,
35,BMXARML,.,Missing,,
36,BMXBMI,11.9 To 92.3,Range Of Values,,
37,BMXBMI,.,Missing,,
38,BMXHEAD,32.4 To 48.3,Range Of Values,,
39,BMXHEAD,.,Missing,,
40,BMXHIP,62.5 To 187.5,Range Of Values,,
41,BMXHIP,.,Missing,,
42,BMXHT,78.3 To 199.6,Range Of Values,,
43,BMXHT,.,Missing,,
44,BMXLEG,24.8 To 55,Range Of Values,,
45,BMXLEG,.,Missing,,
46,BMXRECUM,49.1 To 113.9,Range Of Values,,
47,BMXRECUM,.,Missing,,
48,BMXWAIST,40 To 187.5,Range Of Values,,
49,BMXWAIST,.,Missing,,
50,BMXWT,3.2 To 254.3,Range Of Values,,
51,BMXWT,.,Missing,,
52,SEQN,,,,
