,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
1,AUDTYR01,Tympanometry-Right Ear Measurement 1,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
2,AUDTYR02,Tympanometry-Right Ear Measurement 2,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
3,AUDTYR03,Tympanometry-Right Ear Measurement 3,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
4,AUDTYR04,Tympanometry-Right Ear Measurement 4,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
5,AUDTYR05,Tympanometry-Right Ear Measurement 5,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
6,AUDTYR06,Tympanometry-Right Ear Measurement 6,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
7,AUDTYR07,Tympanometry-Right Ear Measurement 7,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
8,AUDTYR08,Tympanometry-Right Ear Measurement 8,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
9,AUDTYR09,Tympanometry-Right Ear Measurement 9,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
10,AUDTYR10,Tympanometry-Right Ear Measurement 10,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
11,AUDTYR11,Tympanometry-Right Ear Measurement 11,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
12,AUDTYR12,Tympanometry-Right Ear Measurement 12,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
13,AUDTYR13,Tympanometry-Right Ear Measurement 13,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
14,AUDTYR14,Tympanometry-Right Ear Measurement 14,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
15,AUDTYR15,Tympanometry-Right Ear Measurement 15,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
16,AUDTYR16,Tympanometry-Right Ear Measurement 16,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
17,AUDTYR17,Tympanometry-Right Ear Measurement 17,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
18,AUDTYR18,Tympanometry-Right Ear Measurement 18,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
19,AUDTYR19,Tympanometry-Right Ear Measurement 19,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
20,AUDTYR20,Tympanometry-Right Ear Measurement 20,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
21,AUDTYR21,Tympanometry-Right Ear Measurement 21,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
22,AUDTYR22,Tympanometry-Right Ear Measurement 22,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
23,AUDTYR23,Tympanometry-Right Ear Measurement 23,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
24,AUDTYR24,Tympanometry-Right Ear Measurement 24,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
25,AUDTYR25,Tympanometry-Right Ear Measurement 25,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
26,AUDTYR26,Tympanometry-Right Ear Measurement 26,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
27,AUDTYR27,Tympanometry-Right Ear Measurement 27,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
28,AUDTYR28,Tympanometry-Right Ear Measurement 28,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
29,AUDTYR29,Tympanometry-Right Ear Measurement 29,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
30,AUDTYR30,Tympanometry-Right Ear Measurement 30,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
31,AUDTYR31,Tympanometry-Right Ear Measurement 31,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
32,AUDTYR32,Tympanometry-Right Ear Measurement 32,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
33,AUDTYR33,Tympanometry-Right Ear Measurement 33,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
34,AUDTYR34,Tympanometry-Right Ear Measurement 34,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
35,AUDTYR35,Tympanometry-Right Ear Measurement 35,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
36,AUDTYR36,Tympanometry-Right Ear Measurement 36,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
37,AUDTYR37,Tympanometry-Right Ear Measurement 37,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
38,AUDTYR38,Tympanometry-Right Ear Measurement 38,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
39,AUDTYR39,Tympanometry-Right Ear Measurement 39,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
40,AUDTYR40,Tympanometry-Right Ear Measurement 40,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
41,AUDTYR41,Tympanometry-Right Ear Measurement 41,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
42,AUDTYR42,Tympanometry-Right Ear Measurement 42,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
43,AUDTYR43,Tympanometry-Right Ear Measurement 43,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
44,AUDTYR44,Tympanometry-Right Ear Measurement 44,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
45,AUDTYR45,Tympanometry-Right Ear Measurement 45,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
46,AUDTYR46,Tympanometry-Right Ear Measurement 46,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
47,AUDTYR47,Tympanometry-Right Ear Measurement 47,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
48,AUDTYR48,Tympanometry-Right Ear Measurement 48,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
49,AUDTYR49,Tympanometry-Right Ear Measurement 49,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
50,AUDTYR50,Tympanometry-Right Ear Measurement 50,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
51,AUDTYR51,Tympanometry-Right Ear Measurement 51,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
52,AUDTYR52,Tympanometry-Right Ear Measurement 52,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
53,AUDTYR53,Tympanometry-Right Ear Measurement 53,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
54,AUDTYR54,Tympanometry-Right Ear Measurement 54,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
55,AUDTYR55,Tympanometry-Right Ear Measurement 55,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
56,AUDTYR56,Tympanometry-Right Ear Measurement 56,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
57,AUDTYR57,Tympanometry-Right Ear Measurement 57,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
58,AUDTYR58,Tympanometry-Right Ear Measurement 58,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
59,AUDTYR59,Tympanometry-Right Ear Measurement 59,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
60,AUDTYR60,Tympanometry-Right Ear Measurement 60,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
61,AUDTYR61,Tympanometry-Right Ear Measurement 61,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
62,AUDTYR62,Tympanometry-Right Ear Measurement 62,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
63,AUDTYR63,Tympanometry-Right Ear Measurement 63,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
64,AUDTYR64,Tympanometry-Right Ear Measurement 64,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
65,AUDTYR65,Tympanometry-Right Ear Measurement 65,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
66,AUDTYR66,Tympanometry-Right Ear Measurement 66,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
67,AUDTYR67,Tympanometry-Right Ear Measurement 67,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
68,AUDTYR68,Tympanometry-Right Ear Measurement 68,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
69,AUDTYR69,Tympanometry-Right Ear Measurement 69,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
70,AUDTYR70,Tympanometry-Right Ear Measurement 70,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
71,AUDTYR71,Tympanometry-Right Ear Measurement 71,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
72,AUDTYR72,Tympanometry-Right Ear Measurement 72,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
73,AUDTYR73,Tympanometry-Right Ear Measurement 73,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
74,AUDTYR74,Tympanometry-Right Ear Measurement 74,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
75,AUDTYR75,Tympanometry-Right Ear Measurement 75,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
