,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
1,ARDEXSTS,ARTHRITIS BODY MEASURES EXAMINATION STATUS,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
2,ARXO2WD,OCCIPUT-TO-WALL DISTANCE IN CENTIMETERS,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
3,ARIO2WD,OCCIPUT-TO-WALL DISTANCE COMMENT,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
4,ARXCCIN,CHEST CIRCUMFERENCE MEASUREMENT INSPIRATION (CENTIMETERS),Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
5,ARICCIN,CHEST CIRCUMFERENCE INSPIRATION COMMENT,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
6,ARXCCEX,CHEST CIRCUMFERENCE MEASUREMENT EXHALATION (CENTIMETERS),Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
7,ARICCEX,CHEST CIRCUMFERENCE EXHALATION COMMENT,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
8,ARDDINEX,MEASURED DIFFERENCE IN CHEST CIRCUMFERENCE INSPIRATION MINUS EXHALATION (IN CM),Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
9,ARXXDIST,DISTANCE BETWEEN CHEST CIRCUMFERENCE MEASUREMENT LANDMARKS (CENTIMETERS),Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
10,ARIXDIST,DISTANCE BETWEEN CHEST CIRCUMFERENCE MEASUREMENT LANDMARKS COMMENT,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
11,ARDLFTL,THE DISTANCE IN CM BETWEEN THE TWO INDICATOR MARKS PLACED ON THE LOWER BACK WHEN THE EXAMINEE BENDS FORWARD IN FLEXION MINUS 10 CM (10 CM IS THE BASELINE DISTANCE BETWEEN THE INDICATOR MARKS WHEN THE EXAMINEE STANDS UPRIGHT),Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
12,ARILFTL,LUMBAR FLEXION TEST LENGTH COMMENT,Both males and females 20 YEARS - 69 YEARS,,,,,,,,,,,,,
