,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,BMAEXLEN,Exam length in seconds,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,BMAEXSTS,Status of a MEC exam,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,BMAEXCMT,Comment code for an exam,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,BMXWT,Weight (kg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,BMIWT,Weight Comment,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,BMXRECUM,Recumbent Length (cm),Both males and females 0 MONTHS - 47 MONTHS,,,,,,,,,,,,,
7,BMIRECUM,Recumbent Length Comment,Both males and females 0 MONTHS - 47 MONTHS,,,,,,,,,,,,,
8,BMXHEAD,Head Circumference (cm),Both males and females 0 MONTHS - 6 MONTHS,,,,,,,,,,,,,
9,BMIHEAD,Head Circumference Comment,Both males and females 0 MONTHS - 6 MONTHS,,,,,,,,,,,,,
10,BMXHT,Standing Height (cm),Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
11,BMIHT,Standing Height Comment,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
12,BMXBMI,Body Mass Index (kg/m**2),Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
13,BMXLEG,Upper Leg Length (cm),Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
14,BMILEG,Upper Leg Length Comment,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
15,BMXCALF,Maximal Calf Circumference (cm),Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
16,BMICALF,Maximal Calf Comment,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
17,BMXARML,Upper Arm Length (cm),Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
18,BMIARML,Upper Arm Length Comment,Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
19,BMXARMC,Arm Circumference (cm),Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
20,BMIARMC,Arm Circumference Comment,Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
21,BMXWAIST,Waist Circumference (cm),Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
22,BMIWAIST,Waist Circumference Comment,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
23,BMXTHICR,Thigh Circumference (cm),Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
24,BMITHICR,Thigh Circumference Comment,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
25,BMXTRI,Triceps Skinfold (mm),Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
26,BMITRI,Triceps Skinfold Comment,Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
27,BMXSUB,Subscapular Skinfold (mm),Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
28,BMISUB,Subscapular Skinfold Comment,Both males and females 2 MONTHS - 150 YEARS,,,,,,,,,,,,,
29,BMAAMP,Amputations?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
30,BMAUREXT,Amputations: Upper Right Extremity?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
31,BMAUPREL,Amputations: Upper Right. Above or Below Elbow?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
32,BMAULEXT,Amputations: Upper Left Extremity?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
33,BMAUPLEL,Amputations: Upper Left. Above or Below Elbow?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
34,BMALOREX,Amputations: Lower Right Extremity?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
35,BMALORKN,Amputations: Lower Right. Above or Below Knee?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
36,BMALLEXT,Amputations: Lower Left Extremity?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
37,BMALLKNE,Amputations: Lower Left. Above or Below Knee?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
