,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
1,DXASPNST,Spine scan status,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
2,DXXOSBCC,Total spine BMD invalidity code,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
3,DXXL1BCC,L1 BMD invalidity code,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
4,DXXL2BCC,L2 BMD invalidity code,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
5,DXXL3BCC,L3 BMD invalidity code,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
6,DXXL4BCC,L4 BMD invalidity code,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
7,DXXOSBMD,Total spine BMD,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
8,DXXOSBMC,Total spine BMC,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
9,DXXOSA,Total spine area,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
10,DXXL1BMD,L1 Bone Mineral Density,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
11,DXXL1BMC,L1 Bone Mineral Composition,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
12,DXXL1A,L1 area,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
13,DXXL2BMD,L2 Bone Mineral Density,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
14,DXXL2BMC,L2 Bone Mineral Composition,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
15,DXXL2A,L2 area,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
16,DXXL3BMD,L3 Bone Mineral Density,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
17,DXXL3BMC,L3 Bone Mineral Composition,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
18,DXXL3A,L3 area,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
19,DXXL4BMD,L4 Bone Mineral Density,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
20,DXXL4BMC,L4 Bone Mineral Composition,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
21,DXXL4A,L4 area,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
22,DXASPNK,Calculated K for spine,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
23,DXASPND0,Calculated D0 for spine,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
24,DXXTBSSV,Trabecular Bone Score invalidity code,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
25,DXXTOTBS,Total Trabecular Bone Score,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
26,DXXTBSM,TBS missing data reason,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
27,DXXL1TQA,L1 TBS invalidity code,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
28,DXXL1TBS,L1 TBS,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
29,DXXL2TQA,L2 TBS invalidity code,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
30,DXXL2TBS,L2 TBS,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
31,DXXL3TQA,L3 TBS invalidity code,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
32,DXXL3TBS,L3 TBS,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
33,DXXL4TQA,L4 TBS invalidity code,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
34,DXXL4TBS,L4 TBS,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
