,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,SEQ010,Hemophilia?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SEQ020,Have you received cancer chemotherapy in the past four weeks or do you anticipate such therapy in the next four weeks?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SEQ030,Do you have a pacemaker or automatic defibrillator?,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SEQ040,Do you have any amputations of your legs and feet other than toes?,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SEQ050,Where is the amputation?,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SEQ060,Are you currently pregnant?,Females only 12 YEARS - 59 YEARS,,,,,,,,,,,,,
7,SEQ070,How many weeks?,Females only 12 YEARS - 59 YEARS,,,,,,,,,,,,,
8,WHQ020L,How much {do you/does SP} weigh without clothes or shoes?,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SEQ080,CV Exclusions and Medical Review by Physicion,Both males and females 12 YEARS - 49 YEARS,,,,,,,,,,,,,
