,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,PEASCST1,Blood Pressure Status,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
2,PEASCTM1,Blood Pressure Time in Seconds,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
3,PEASCCT1,Blood Pressure Comment,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
4,BPXCHR,60 sec HR (30 sec HR * 2),Both males and females 0 YEARS - 7 YEARS,,,,,,,,,,,,,
5,BPQ150A,Have you had any of the following in the past 30 minutes?: Food,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
6,BPQ150B,Have you had any of the following in the past 30 minutes?: Alcohol,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
7,BPQ150C,Have you had any of the following in the past 30 minutes?: Coffee,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
8,BPQ150D,Have you had any of the following in the past 30 minutes?: Cigarettes,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
9,BPAARM,Arm selected:,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
10,BPACSZ,Cuff size (cm) (width X length),Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
11,BPXPLS,60 sec. pulse (30 sec. pulse * 2):,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
12,BPXDB,# of dropped beats in 30 seconds,Both males and females 12 YEARS - 49 YEARS,,,,,,,,,,,,,
13,BPXPULS,Pulse regular or irregular?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
14,BPXPTY,Pulse type:,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
15,BPXML1,MIL: maximum inflation levels (mm Hg),Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
16,BPXSY1,Systolic: Blood pressure (first reading) mm Hg,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
17,BPXDI1,Diastolic: Blood pressure (first reading) mm Hg,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
18,BPAEN1,Enhancement used first reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
19,BPXSY2,Systolic: Blood pressure (second reading) mm Hg,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
20,BPXDI2,Diastolic: Blood pressure (second reading) mm Hg,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
21,BPAEN2,Enhancement used second reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
22,BPXSY3,Systolic: Blood pressure (third reading) mm Hg,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
23,BPXDI3,Diastolic: Blood pressure (third reading) mm Hg,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
24,BPAEN3,Enhancement used third reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
25,BPXSY4,Systolic: Blood pressure (fourth reading if necessary) mm Hg,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
26,BPXDI4,Diastolic: Blood pressure (fourth reading if necessary) mm Hg,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
27,BPAEN4,Enhancement used fourth reading,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
28,BPXSAR,Systolic blood pressure average:,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
29,BPXDAR,Diastolic blood pressure average:,Both males and females 8 YEARS - 150 YEARS,,,,,,,,,,,,,
