,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
1,DXATRST,Trunk (A/G region) scan status,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
2,DXATRTV,Trunk tissue invalidity code,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
3,DXXANFM,Android fat mass,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
4,DXXANLM,Android lean mass,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
5,DXXANTOM,Android total mass,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
6,DXXGYFM,Gynoid fat mass,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
7,DXXGYLM,Gynoid lean mass,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
8,DXXGYTOM,Gynoid total mass,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
9,DXXAGRAT,Android to gynoid ratio,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
10,DXXAPFAT,Android percent fat,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
11,DXXGPFAT,Gynoid percent fat,Both males and females 8 YEARS - 69 YEARS,,,,,,,,,,,,,
