,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,OHAEXSTS,,,,,,,,,,,,
2,OHASCST3,,,,,,,,,,,,
3,OHD08TC,,,,,,,,,,,,
4,OHD07TC,,,,,,,,,,,,
5,OHD06TC,,,,,,,,,,,,
6,OHD05TC,,,,,,,,,,,,
7,OHD04TC,,,,,,,,,,,,
8,OHD03TC,,,,,,,,,,,,
9,OHD02TC,,,,,,,,,,,,
10,OHD01TC,,,,,,,,,,,,
11,OHD09TC,,,,,,,,,,,,
12,OHD10TC,,,,,,,,,,,,
13,OHD11TC,,,,,,,,,,,,
14,OHD12TC,,,,,,,,,,,,
15,OHD13TC,,,,,,,,,,,,
16,OHD14TC,,,,,,,,,,,,
17,OHD15TC,,,,,,,,,,,,
18,OHD16TC,,,,,,,,,,,,
19,OHD24TC,,,,,,,,,,,,
20,OHD23TC,,,,,,,,,,,,
21,OHD22TC,,,,,,,,,,,,
22,OHD21TC,,,,,,,,,,,,
23,OHD20TC,,,,,,,,,,,,
24,OHD19TC,,,,,,,,,,,,
25,OHD18TC,,,,,,,,,,,,
26,OHD17TC,,,,,,,,,,,,
27,OHD25TC,,,,,,,,,,,,
28,OHD26TC,,,,,,,,,,,,
29,OHD27TC,,,,,,,,,,,,
30,OHD28TC,,,,,,,,,,,,
31,OHD29TC,,,,,,,,,,,,
32,OHD30TC,,,,,,,,,,,,
33,OHD31TC,,,,,,,,,,,,
34,OHD32TC,,,,,,,,,,,,
35,OHXIMP,,,,,,,,,,,,
36,OHXEDEN,,,,,,,,,,,,
37,OHD08CTC,,,,,,,,,,,,
38,OHD08CSC,,,,,,,,,,,,
39,OHD07CTC,,,,,,,,,,,,
40,OHD07CSC,,,,,,,,,,,,
41,OHD06CTC,,,,,,,,,,,,
42,OHD06CSC,,,,,,,,,,,,
43,OHD05CTC,,,,,,,,,,,,
44,OHD05CSC,,,,,,,,,,,,
45,OHD04CTC,,,,,,,,,,,,
46,OHD04CSC,,,,,,,,,,,,
47,OHD03CTC,,,,,,,,,,,,
48,OHD03CSC,,,,,,,,,,,,
