,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,DXAFMRST,1,"Femur Scan Completed, All Data Are Valid",,
2,DXAFMRST,2,"Femur Scan Completed, All Data Are Invalid",,
3,DXAFMRST,3,"Femur Not Scanned, Pregnant",,
4,DXAFMRST,4,"Femur Not Scanned, Weight > 300 Lbs",,
5,DXAFMRST,5,"Femur Not Scanned, Other Reason",,
6,DXAFMRST,.,Missing,,
7,DXXOFBMD,0.419 To 1.579,Range Of Values,,
8,DXXOFBMD,.,Missing,,
9,DXXOFBMC,5.88 To 74.27,Range Of Values,,
10,DXXOFBMC,.,Missing,,
11,DXXOFA,12.2 To 59.6,Range Of Values,,
12,DXXOFA,.,Missing,,
13,DXXNKBMD,0.34 To 1.487,Range Of Values,,
14,DXXNKBMD,.,Missing,,
15,DXXNKBMC,1.46 To 8.59,Range Of Values,,
16,DXXNKBMC,.,Missing,,
17,DXXNKA,2.85 To 7.38,Range Of Values,,
18,DXXNKA,.,Missing,,
19,DXXTRBMD,0.303 To 1.25,Range Of Values,,
20,DXXTRBMD,.,Missing,,
21,DXXTRBMC,0.86 To 20.57,Range Of Values,,
22,DXXTRBMC,.,Missing,,
23,DXXTRA,2.15 To 21.47,Range Of Values,,
24,DXXTRA,.,Missing,,
25,DXXINBMD,0.487 To 1.875,Range Of Values,,
26,DXXINBMD,.,Missing,,
27,DXXINBMC,3.45 To 51.46,Range Of Values,,
28,DXXINBMC,.,Missing,,
29,DXXINA,6.76 To 35.69,Range Of Values,,
30,DXXINA,.,Missing,,
31,DXXWDBMD,0.11 To 1.786,Range Of Values,,
32,DXXWDBMD,.,Missing,,
33,DXXWDBMC,0.13 To 1.85,Range Of Values,,
34,DXXWDBMC,.,Missing,,
35,DXXWDA,1.04 To 1.31,Range Of Values,,
36,DXXWDA,.,Missing,,
37,DXAFMRK,1.1139 To 1.1544,Range Of Values,,
38,DXAFMRK,.,Missing,,
39,DXAFMRD0,40.504 To 63.0186,Range Of Values,,
40,DXAFMRD0,.,Missing,,
