,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
1,AUAEXSTS,Status of an Audiometry Exam,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
2,AUAEXCMT,Comment code for an Audio Exam,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
3,AUQ010,Do you now have a tube in your right or left ear? (If yes indicate affected ear(s)),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
4,AUQ020,Have you had a cold sinus problem or earache in the last 24 hours?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
5,AUQ020A,Have you had a cold in the last 24 hours?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
6,AUQ020B,Have you had a sinus problem in the last 24 hours,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
7,AUQ020C,Have you had an earache in the right ear in the last 24 hours?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
8,AUQ020D,Have you had an earache in left ear in the last 24 hours?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
9,AUQ020E,Have you had an earache in both ears in the last 24 hours?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
10,AUQ030,Have you been exposed to loud noise or listened to music with headphones in the past 24 hours?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
11,AUQ040,How many hours ago did the noise or music end?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
12,AUQ050,Do you hear better in one ear than the other?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
13,AUXOTSPL,Normal: Left Ear Otoscopy,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
14,AUXLOEXC,Excessive Cerumen Left Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
15,AUXLOIMC,Impacted Cerumen Left Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
16,AUXLOCOL,Collapsing Ear Canal Left Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
17,AUXLOABN,Other Exam Abnormality Left Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
18,AUDLOABC,Other Exam Abnormality Left Comment,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
19,AUXROTSP,Normal: Right Ear Otoscopy,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
20,AUXROEXC,Excessive Cerumen Right Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
21,AUXROIMC,Impacted Cerumen Right Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
22,AUXROCOL,Collapsing Ear Canal Right Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
23,AUXROABN,Other Exam Abnormality Right Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
24,AUDROABC,Other Exam Abnormality Right Comment,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
25,AUXTMEPR,Middle ear pressure (tympanometry) right ear in daPa (dekaPascals),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
26,AUXTPVR,Physical volume (tympanometry) right ear in cc,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
27,AUXTWIDR,Tympanometric width right ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
28,AUXTCOMR,Compliance (tympanometry) right ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
29,AUXTMEPL,Middle ear pressure (tympanometry) left ear in daPa (dekaPascals),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
30,AUXTPVL,Physical volume (tympanometry) left ear in cc,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
31,AUXTWIDL,Tympanometric width left ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
32,AUXTCOML,Compliance (tympanometry) left ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
33,AUAEAR,Which ear tested first?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
34,AUAMODE,Mode of Audiometric Test (Manual/Automatic/Mixed),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
35,AUAFMANL,Frequency at Which Switched From Auto to Manual Audio Testing (Left),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
36,AUAFMANR,Frequency at Which Switched From Auto to Manual Audio Testing (Right),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
37,AUXU1K1R,Right threshold @ 1000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
38,AUXU500R,Right threshold @ 500Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
39,AUXU1K2R,Right threshold @ 1000Hz (second reading) in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
40,AUXU2KR,Right threshold @ 2000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
41,AUXU3KR,Right threshold @ 3000Hz in decibels (Hearing Levels),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
42,AUXU4KR,Right threshold @ 4000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
43,AUXU6KR,Right threshold @ 6000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
44,AUXU8KR,Right threshold @ 8000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
45,AUXU1K1L,Left threshold @ 1000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
46,AUXU500L,Left threshold @ 500Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
47,AUXU1K2L,Left threshold @ 1000Hz (second reading) in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
48,AUXU2KL,Left threshold @ 2000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
49,AUXU3KL,Left threshold @ 3000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
50,AUXU4KL,Left threshold @ 4000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
51,AUXU6KL,Left threshold @ 6000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
52,AUXU8KL,Left threshold @ 8000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
53,AUXR1K1R,Right retest threshold @ 1000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
54,AUXR5CR,Right retest threshold @ 500Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
55,AUXR1K2R,Right retest threshold @ 1000Hz (second reading) in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
56,AUXR2KR,Right retest threshold @ 2000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
57,AUXR3KR,Right retest threshold @ 3000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
58,AUXR4KR,Right retest threshold @ 4000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
59,AUXR6KR,Right retest threshold @ 6000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
60,AUXR8KR,Right retest threshold @ 8000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
61,AUXR1K1L,Left retest threshold @ 1000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
62,AUXR5CL,Left retest threshold @ 500Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
63,AUXR1K2L,Left retest threshold @ 1000Hz (second reading) in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
64,AUXR2KL,Left retest threshold @ 2000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
65,AUXR3KL,Left retest threshold @ 3000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
66,AUXR4KL,Left retest threshold @ 4000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
67,AUXR6KL,Left retest threshold @ 6000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
68,AUXR8KL,Left retest threshold @ 8000Hz in decibels (Hearing Level),Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
69,AUAREQC,Quality Code for Tympanogram of Right Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
70,AUALEQC,Quality Code for Tympanogram of Left Ear,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
