,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,DXAFMRST,5,"Femur Not Scanned, Other Reason",,
2,DXAFMRST,.,Missing,,
3,DXAFMRST,1,"Femur Scan Completed, All Data Are Valid",,
4,DXAFMRST,2,"Femur Scan Completed, All Data Are Invalid",,
5,DXAFMRST,3,"Femur Not Scanned, Pregnant",,
6,DXAFMRST,4,"Femur Not Scanned, Weight > 300 Lbs",,
7,DXXOFBMD,0.378 To 1.821,Range Of Values,,
8,DXXOFBMD,.,Missing,,
9,DXXOFBMC,7.54 To 83.85,Range Of Values,,
10,DXXOFBMC,.,Missing,,
11,DXXOFA,14.55 To 58.27,Range Of Values,,
12,DXXOFA,.,Missing,,
13,DXXNKBMD,0.359 To 1.643,Range Of Values,,
14,DXXNKBMD,.,Missing,,
15,DXXNKBMC,1.42 To 10.08,Range Of Values,,
16,DXXNKBMC,.,Missing,,
17,DXXNKA,2.63 To 8.03,Range Of Values,,
18,DXXNKA,.,Missing,,
19,DXXTRBMD,0.293 To 1.594,Range Of Values,,
20,DXXTRBMD,.,Missing,,
21,DXXTRBMC,1.08 To 21.09,Range Of Values,,
22,DXXTRBMC,.,Missing,,
23,DXXTRA,2.82 To 19.2,Range Of Values,,
24,DXXTRA,.,Missing,,
25,DXXINBMD,0.419 To 2.09,Range Of Values,,
26,DXXINBMD,.,Missing,,
27,DXXINBMC,4.59 To 55.63,Range Of Values,,
28,DXXINBMC,.,Missing,,
29,DXXINA,7.53 To 34.18,Range Of Values,,
30,DXXINA,.,Missing,,
31,DXXWDBMD,0.148 To 1.685,Range Of Values,,
32,DXXWDBMD,.,Missing,,
33,DXXWDBMC,0.17 To 2.03,Range Of Values,,
34,DXXWDBMC,.,Missing,,
35,DXXWDA,1.03 To 1.33,Range Of Values,,
36,DXXWDA,.,Missing,,
37,DXAFMRK,1.113 To 1.1532,Range Of Values,,
38,DXAFMRK,.,Missing,,
39,DXAFMRD0,41.0319 To 57.6299,Range Of Values,,
40,DXAFMRD0,.,Missing,,
