,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,VIQ110,Does SP appear to have a severe eye infection in one or both eyes?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,VIQ121,if VIQ110 = Yes record which eye(s) is/are affected.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,VIQ130,Is SP wearing an eye patch?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,VIQ141,If VIQ130 = Yes record which eye(s) is/are affected.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,VIQ150,Do you wear glasses or contact lenses for reading or near work?,Both males and females 50 YEARS - 150 YEARS,,,,,,,,,,,,,
6,VIQ160,If VIQ150 = Yes record if the examinee brought their near work glasses contacts or a combination of glasses and/or contacts to the testing facility.,Both males and females 50 YEARS - 150 YEARS,,,,,,,,,,,,,
7,VIQ170,If VIQ160 = Yes record whether the examinee wore glasses contacts or a combination of glasses and/or contacts for test of near vision.,Both males and females 50 YEARS - 150 YEARS,,,,,,,,,,,,,
8,VIXNC1,The number of the last line the examinee read with one or fewer misses that is the number of the last line where the examinee read at least four out of the five characters correctly. Line 1 has the largest print: line 5 has the smallest print.,Both males and females 50 YEARS - 150 YEARS,,,,,,,,,,,,,
9,VIXNC2,Record to the nearest inch the distance from the center of the card to the examinees brow.,Both males and females 50 YEARS - 150 YEARS,,,,,,,,,,,,,
10,VIQ180,Have you ever had eye surgery to treat or prevent nearsightedness or myopia?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,VIQ191,If VIQ180 = Yes record which eye(s) was/were operated on.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,VIQ200,Have you ever had eye surgery to treat cataracts?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,VIQ211,if VIQ200 = Yes record which eye(s) was/were operated on for cataracts.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,VIQ220,Do you wear glasses or contact lenses for distance vision such as when you watch television?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,VIQ230,If VIQ220 = Yes record if examinee brought their distance correction to the testing center.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,VIQ240,If VIQ230 = Yes record the type of correction (glasses contacts or a combination of glasses and contacts) the SP has with them.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,VIQ250,Did the examiner capture the prescription of the examinees lens?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,VIXPRS,The prescription of the sphere in the right lens used for distance correction.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,VIXPRC,Prescription of the cylinder in the right lens used for distance correction,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,VIXPRA,Prescription of the axis in the right lens used for distance correction,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,VIXPLS,Prescription of the sphere in the left lens used for distance correction.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,VIXPLC,Prescription of the cylinder in the left lens used for distance correction.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,VIXPLA,Prescription of the axis in the left lens used for distance correction.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,VIXOCMT,The examiner can note special circumstances related to a visual acuity test.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
