,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
1,OHDEXSTS,Overall Oral Health Exam Status,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
2,OHDRCSTS,Recommendation Care Status Code,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
3,OHAREC,Overall recommendation for care,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
4,OHAROCDT,Decayed teeth,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
5,OHAROCGP,Gum disease/problem,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
6,OHAROCOH,Oral hygiene,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
7,OHAROCCI,Clinical impression of soft tissue condition,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
8,OHAROCDE,Denture/Partial Denture/Plates,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
9,OHARNF,No significant findings,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
10,OHAROTH,Some other finding (specify w/referral letter),Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
11,OHAPOS,Was the SP in a recumbent (laying down) position for all eligible assessments of the oral health exam?,Both males and females 3 YEARS - 19 YEARS,,,,,,,,,,,,,
