,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSAU2YR,3358.5324887 To 411457.26869,Range Of Values,,
2,WTSAU2YR,.,Missing,,
3,WTSAU4YR,1717.538914 To 212637.94244,Range Of Values,,
4,WTSAU4YR,.,Missing,,
5,AUXRR101,-41 To 67,Range Of Values,,
6,AUXRR101,.,Missing,,
7,AUXRR102,-38 To 64,Range Of Values,,
8,AUXRR102,.,Missing,,
9,AUXRR103,-44 To 59,Range Of Values,,
10,AUXRR103,.,Missing,,
11,AUXRR104,-55 To 56,Range Of Values,,
12,AUXRR104,.,Missing,,
13,AUXRR105,-67 To 65,Range Of Values,,
14,AUXRR105,.,Missing,,
15,AUXRR106,-74 To 92,Range Of Values,,
16,AUXRR106,.,Missing,,
17,AUXRR107,-72 To 65,Range Of Values,,
18,AUXRR107,.,Missing,,
19,AUXRR108,-66 To 53,Range Of Values,,
20,AUXRR108,.,Missing,,
21,AUXRR109,-64 To 54,Range Of Values,,
22,AUXRR109,.,Missing,,
23,AUXRR110,-62 To 46,Range Of Values,,
24,AUXRR110,.,Missing,,
25,AUXRR111,-59 To 44,Range Of Values,,
26,AUXRR111,.,Missing,,
27,AUXRR112,-57 To 44,Range Of Values,,
28,AUXRR112,.,Missing,,
29,AUXRR113,-55 To 44,Range Of Values,,
30,AUXRR113,.,Missing,,
31,AUXRR114,-51 To 57,Range Of Values,,
32,AUXRR114,.,Missing,,
33,AUXRR115,-47 To 79,Range Of Values,,
34,AUXRR115,.,Missing,,
35,AUXRR116,-41 To 49,Range Of Values,,
36,AUXRR116,.,Missing,,
37,AUXRR117,-35 To 44,Range Of Values,,
38,AUXRR117,.,Missing,,
39,AUXRR118,-29 To 50,Range Of Values,,
40,AUXRR118,.,Missing,,
41,AUXRR119,-24 To 53,Range Of Values,,
42,AUXRR119,.,Missing,,
43,AUXRR120,-22 To 72,Range Of Values,,
44,AUXRR120,.,Missing,,
45,AUXRR121,-21 To 94,Range Of Values,,
46,AUXRR121,.,Missing,,
47,AUXRR122,-22 To 55,Range Of Values,,
48,AUXRR122,.,Missing,,
49,AUXRR123,-23 To 48,Range Of Values,,
50,AUXRR123,.,Missing,,
51,AUXRR124,-24 To 45,Range Of Values,,
52,AUXRR124,.,Missing,,
53,AUXRR125,-25 To 44,Range Of Values,,
54,AUXRR125,.,Missing,,
55,AUXRR126,-27 To 56,Range Of Values,,
56,AUXRR126,.,Missing,,
57,AUXRR127,-30 To 42,Range Of Values,,
58,AUXRR127,.,Missing,,
59,AUXRR128,-37 To 39,Range Of Values,,
60,AUXRR128,.,Missing,,
61,AUXRR129,-39 To 42,Range Of Values,,
62,AUXRR129,.,Missing,,
63,AUXRR130,-35 To 61,Range Of Values,,
64,AUXRR130,.,Missing,,
65,AUXRR131,-34 To 49,Range Of Values,,
66,AUXRR131,.,Missing,,
67,AUXRR132,-35 To 46,Range Of Values,,
68,AUXRR132,.,Missing,,
69,AUXRR133,-36 To 41,Range Of Values,,
70,AUXRR133,.,Missing,,
71,AUXRR134,-34 To 38,Range Of Values,,
72,AUXRR134,.,Missing,,
73,AUXRR135,-31 To 35,Range Of Values,,
74,AUXRR135,.,Missing,,
75,AUXRR136,-35 To 34,Range Of Values,,
76,AUXRR136,.,Missing,,
77,AUXRR137,-34 To 40,Range Of Values,,
78,AUXRR137,.,Missing,,
79,AUXRR138,-33 To 38,Range Of Values,,
80,AUXRR138,.,Missing,,
81,AUXRR139,-30 To 53,Range Of Values,,
82,AUXRR139,.,Missing,,
83,AUXRR140,-19 To 44,Range Of Values,,
84,AUXRR140,.,Missing,,
85,AUXRR141,-12 To 52,Range Of Values,,
86,AUXRR141,.,Missing,,
87,AUXRR142,-8 To 47,Range Of Values,,
88,AUXRR142,.,Missing,,
89,AUXRR143,-11 To 40,Range Of Values,,
90,AUXRR143,.,Missing,,
91,AUXRR144,-7 To 47,Range Of Values,,
92,AUXRR144,.,Missing,,
93,AUXRR145,-6 To 45,Range Of Values,,
94,AUXRR145,.,Missing,,
95,AUXRR146,-7 To 33,Range Of Values,,
96,AUXRR146,.,Missing,,
97,AUXRR147,-6 To 36,Range Of Values,,
98,AUXRR147,.,Missing,,
99,AUXRR148,-5 To 57,Range Of Values,,
100,AUXRR148,.,Missing,,
101,AUXRR149,-8 To 42,Range Of Values,,
102,AUXRR149,.,Missing,,
103,AUXRR150,-13 To 36,Range Of Values,,
104,AUXRR150,.,Missing,,
105,AUXRR151,-8 To 35,Range Of Values,,
106,AUXRR151,.,Missing,,
107,AUXRR152,-18 To 39,Range Of Values,,
108,AUXRR152,.,Missing,,
109,AUXRR153,-4 To 69,Range Of Values,,
110,AUXRR153,.,Missing,,
111,AUXRR154,-29 To 80,Range Of Values,,
112,AUXRR154,.,Missing,,
113,AUXRR155,-24 To 80,Range Of Values,,
114,AUXRR155,.,Missing,,
115,AUXRR156,-15 To 78,Range Of Values,,
116,AUXRR156,.,Missing,,
117,AUXRR157,-3 To 53,Range Of Values,,
118,AUXRR157,.,Missing,,
119,AUXRR158,-8 To 77,Range Of Values,,
120,AUXRR158,.,Missing,,
121,AUXRR159,-3 To 51,Range Of Values,,
122,AUXRR159,.,Missing,,
123,AUXRR160,-2 To 33,Range Of Values,,
124,AUXRR160,.,Missing,,
125,AUXRR161,-13 To 51,Range Of Values,,
126,AUXRR161,.,Missing,,
127,AUXRR162,-18 To 59,Range Of Values,,
128,AUXRR162,.,Missing,,
129,AUXRR163,-13 To 104,Range Of Values,,
130,AUXRR163,.,Missing,,
131,AUXRR164,-19 To 106,Range Of Values,,
132,AUXRR164,.,Missing,,
133,AUXRR165,-12 To 60,Range Of Values,,
134,AUXRR165,.,Missing,,
135,AUXRR166,-9 To 35,Range Of Values,,
136,AUXRR166,.,Missing,,
137,AUXRR167,-6 To 56,Range Of Values,,
138,AUXRR167,.,Missing,,
139,AUXRR168,-5 To 45,Range Of Values,,
140,AUXRR168,.,Missing,,
141,AUXRR169,-10 To 49,Range Of Values,,
142,AUXRR169,.,Missing,,
143,AUXRR170,-12 To 38,Range Of Values,,
144,AUXRR170,.,Missing,,
145,AUXRR171,-2 To 40,Range Of Values,,
146,AUXRR171,.,Missing,,
147,AUXRR172,-8 To 57,Range Of Values,,
148,AUXRR172,.,Missing,,
149,AUXRR173,-3 To 37,Range Of Values,,
150,AUXRR173,.,Missing,,
151,AUXRR174,-4 To 67,Range Of Values,,
152,AUXRR174,.,Missing,,
153,AUXRR175,-2 To 48,Range Of Values,,
154,AUXRR175,.,Missing,,
155,AUXRR176,-3 To 58,Range Of Values,,
156,AUXRR176,.,Missing,,
157,AUXRR177,-8 To 44,Range Of Values,,
158,AUXRR177,.,Missing,,
159,AUXRR178,-8 To 37,Range Of Values,,
160,AUXRR178,.,Missing,,
161,AUXRR179,-11 To 36,Range Of Values,,
162,AUXRR179,.,Missing,,
163,AUXRR180,-9 To 37,Range Of Values,,
164,AUXRR180,.,Missing,,
165,AUXRR181,-17 To 38,Range Of Values,,
166,AUXRR181,.,Missing,,
167,AUXRR182,-21 To 51,Range Of Values,,
168,AUXRR182,.,Missing,,
169,AUXRR183,-21 To 46,Range Of Values,,
170,AUXRR183,.,Missing,,
171,AUXRR184,-8 To 61,Range Of Values,,
172,AUXRR184,.,Missing,,
173,AUXLR101,-56 To 83,Range Of Values,,
174,AUXLR101,.,Missing,,
175,AUXLR102,-56 To 85,Range Of Values,,
176,AUXLR102,.,Missing,,
177,AUXLR103,-56 To 56,Range Of Values,,
178,AUXLR103,.,Missing,,
179,AUXLR104,-54 To 55,Range Of Values,,
180,AUXLR104,.,Missing,,
181,AUXLR105,-52 To 79,Range Of Values,,
182,AUXLR105,.,Missing,,
183,AUXLR106,-51 To 64,Range Of Values,,
184,AUXLR106,.,Missing,,
185,AUXLR107,-50 To 64,Range Of Values,,
186,AUXLR107,.,Missing,,
187,AUXLR108,-49 To 66,Range Of Values,,
188,AUXLR108,.,Missing,,
189,AUXLR109,-46 To 45,Range Of Values,,
190,AUXLR109,.,Missing,,
191,AUXLR110,-42 To 45,Range Of Values,,
192,AUXLR110,.,Missing,,
193,AUXLR111,-40 To 64,Range Of Values,,
194,AUXLR111,.,Missing,,
195,AUXLR112,-39 To 60,Range Of Values,,
196,AUXLR112,.,Missing,,
197,AUXLR113,-38 To 47,Range Of Values,,
198,AUXLR113,.,Missing,,
199,AUXLR114,-37 To 53,Range Of Values,,
200,AUXLR114,.,Missing,,
201,AUXLR115,-36 To 47,Range Of Values,,
202,AUXLR115,.,Missing,,
203,AUXLR116,-37 To 68,Range Of Values,,
204,AUXLR116,.,Missing,,
205,AUXLR117,-40 To 62,Range Of Values,,
206,AUXLR117,.,Missing,,
207,AUXLR118,-46 To 68,Range Of Values,,
208,AUXLR118,.,Missing,,
209,AUXLR119,-53 To 65,Range Of Values,,
210,AUXLR119,.,Missing,,
211,AUXLR120,-60 To 59,Range Of Values,,
212,AUXLR120,.,Missing,,
213,AUXLR121,-64 To 63,Range Of Values,,
214,AUXLR121,.,Missing,,
215,AUXLR122,-66 To 73,Range Of Values,,
216,AUXLR122,.,Missing,,
217,AUXLR123,-69 To 58,Range Of Values,,
218,AUXLR123,.,Missing,,
219,AUXLR124,-71 To 58,Range Of Values,,
220,AUXLR124,.,Missing,,
221,AUXLR125,-74 To 95,Range Of Values,,
222,AUXLR125,.,Missing,,
223,AUXLR126,-78 To 89,Range Of Values,,
224,AUXLR126,.,Missing,,
225,AUXLR127,-85 To 89,Range Of Values,,
226,AUXLR127,.,Missing,,
227,AUXLR128,-95 To 124,Range Of Values,,
228,AUXLR128,.,Missing,,
229,AUXLR129,-103 To 82,Range Of Values,,
230,AUXLR129,.,Missing,,
231,AUXLR130,-106 To 50,Range Of Values,,
232,AUXLR130,.,Missing,,
233,AUXLR131,-105 To 76,Range Of Values,,
234,AUXLR131,.,Missing,,
235,AUXLR132,-101 To 66,Range Of Values,,
236,AUXLR132,.,Missing,,
237,AUXLR133,-97 To 58,Range Of Values,,
238,AUXLR133,.,Missing,,
239,AUXLR134,-92 To 53,Range Of Values,,
240,AUXLR134,.,Missing,,
