,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,OHAEXSTS,1,Completed,,
2,OHAEXSTS,2,Partial,,
3,OHAEXSTS,3,Not Done,,
4,OHAEXSTS,.,Missing,,
5,OHASCST4,1,Complete,,
6,OHASCST4,2,Partial,,
7,OHASCST4,3,Not Done,,
8,OHASCST4,.,Missing,,
9,OHXURGIN,1,Gingival Bleeding Detected,,
10,OHXURGIN,2,No Evidence Of Gingival Bleeding,,
11,OHXURGIN,9,Cannot Be Assessed,,
12,OHXURGIN,.,Missing,,
13,OHXULGIN,1,Gingival Bleeding Detected,,
14,OHXULGIN,2,No Evidence Of Gingival Bleeding,,
15,OHXULGIN,9,Cannot Be Assessed,,
16,OHXULGIN,.,Missing,,
17,OHXLLGIN,1,Gingival Bleeding Detected,,
18,OHXLLGIN,2,No Evidence Of Gingival Bleeding,,
19,OHXLLGIN,9,Cannot Be Assessed,,
20,OHXLLGIN,.,Missing,,
21,OHXLRGIN,1,Gingival Bleeding Detected,,
22,OHXLRGIN,2,No Evidence Of Gingival Bleeding,,
23,OHXLRGIN,9,Cannot Be Assessed,,
24,OHXLRGIN,.,Missing,,
25,OHD02CJM,-9 To 3,Range Of Values,,
26,OHD02CJM,99,Cannot Be Assessed,,
27,OHD02CJM,.,Missing,,
28,OHD02PCM,0 To 10,Range Of Values,,
29,OHD02PCM,99,Cannot Be Assessed,,
30,OHD02PCM,.,Missing,,
31,OHD02LAM,0 To 12,Range Of Values,,
32,OHD02LAM,99,Calculation Cannot Be Determined,,
33,OHD02LAM,.,Missing,,
34,OHD02CJS,-7 To 4,Range Of Values,,
35,OHD02CJS,99,Cannot Be Assessed,,
36,OHD02CJS,.,Missing,,
37,OHD02PCS,0 To 7,Range Of Values,,
38,OHD02PCS,99,Cannot Be Assessed,,
39,OHD02PCS,.,Missing,,
40,OHD02LAS,0 To 12,Range Of Values,,
41,OHD02LAS,99,Calculation Cannot Be Determined,,
42,OHD02LAS,.,Missing,,
43,OHD03CJM,-10 To 2,Range Of Values,,
44,OHD03CJM,99,Cannot Be Assessed,,
45,OHD03CJM,.,Missing,,
46,OHD03PCM,0 To 5,Range Of Values,,
47,OHD03PCM,99,Cannot Be Assessed,,
48,OHD03PCM,.,Missing,,
49,OHD03LAM,0 To 13,Range Of Values,,
50,OHD03LAM,99,Calculation Cannot Be Determined,,
51,OHD03LAM,.,Missing,,
52,OHD03CJS,-6 To 4,Range Of Values,,
53,OHD03CJS,99,Cannot Be Assessed,,
54,OHD03CJS,.,Missing,,
55,OHD03PCS,0 To 9,Range Of Values,,
56,OHD03PCS,99,Cannot Be Assessed,,
57,OHD03PCS,.,Missing,,
58,OHD03LAS,0 To 9,Range Of Values,,
59,OHD03LAS,99,Calculation Cannot Be Determined,,
60,OHD03LAS,.,Missing,,
61,OHD04CJM,-6 To 3,Range Of Values,,
62,OHD04CJM,99,Cannot Be Assessed,,
63,OHD04CJM,.,Missing,,
64,OHD04PCM,0 To 7,Range Of Values,,
65,OHD04PCM,99,Cannot Be Assessed,,
66,OHD04PCM,.,Missing,,
67,OHD04LAM,0 To 8,Range Of Values,,
68,OHD04LAM,99,Calculation Cannot Be Determined,,
69,OHD04LAM,.,Missing,,
70,OHD04CJS,-4 To 4,Range Of Values,,
71,OHD04CJS,99,Cannot Be Assessed,,
72,OHD04CJS,.,Missing,,
73,OHD04PCS,0 To 6,Range Of Values,,
74,OHD04PCS,99,Cannot Be Assessed,,
75,OHD04PCS,.,Missing,,
76,OHD04LAS,0 To 7,Range Of Values,,
77,OHD04LAS,99,Calculation Cannot Be Determined,,
78,OHD04LAS,.,Missing,,
79,OHD05CJM,-6 To 2,Range Of Values,,
80,OHD05CJM,99,Cannot Be Assessed,,
81,OHD05CJM,.,Missing,,
82,OHD05PCM,0 To 5,Range Of Values,,
83,OHD05PCM,99,Cannot Be Assessed,,
84,OHD05PCM,.,Missing,,
85,OHD05LAM,0 To 8,Range Of Values,,
86,OHD05LAM,99,Calculation Cannot Be Determined,,
87,OHD05LAM,.,Missing,,
88,OHD05CJS,-4 To 4,Range Of Values,,
89,OHD05CJS,99,Cannot Be Assessed,,
90,OHD05CJS,.,Missing,,
91,OHD05PCS,0 To 7,Range Of Values,,
92,OHD05PCS,99,Cannot Be Assessed,,
93,OHD05PCS,.,Missing,,
94,OHD05LAS,0 To 7,Range Of Values,,
95,OHD05LAS,99,Calculation Cannot Be Determined,,
96,OHD05LAS,.,Missing,,
97,OHD06CJM,-7 To 4,Range Of Values,,
98,OHD06CJM,99,Cannot Be Assessed,,
99,OHD06CJM,.,Missing,,
