,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,SDDSRVYR,5,Nhanes 2007-2008 Public Release,,
2,SDDSRVYR,.,Missing,,
3,RIDSTATR,1,Interviewed Only,,
4,RIDSTATR,2,Both Interviewed And Mec Examined,,
5,RIDSTATR,.,Missing,,
6,RIDEXMON,1,November 1 Through April 30,,
7,RIDEXMON,2,May 1 Through October 31,,
8,RIDEXMON,.,Missing,,
9,RIAGENDR,1,Male,,
10,RIAGENDR,2,Female,,
11,RIAGENDR,.,Missing,,
12,RIDAGEYR,0 To 79,Range Of Values,,
13,RIDAGEYR,80,>: 80 Years Of Age,,
14,RIDAGEYR,.,Missing,,
15,RIDAGEMN,0 To 959,Range Of Values,,
16,RIDAGEMN,.,Missing,,
17,RIDAGEEX,0 To 959,Range Of Values,,
18,RIDAGEEX,.,Missing,,
19,RIDRETH1,1,Mexican American,,
20,RIDRETH1,2,Other Hispanic,,
21,RIDRETH1,3,Non-Hispanic White,,
22,RIDRETH1,4,Non-Hispanic Black,,
23,RIDRETH1,5,Other Race - Including Multi-Racial,,
24,RIDRETH1,.,Missing,,
25,DMQMILIT,1,Yes,,
26,DMQMILIT,2,No,,
27,DMQMILIT,7,Refused,,
28,DMQMILIT,9,Don'T Know,,
29,DMQMILIT,.,Missing,,
30,DMDBORN2,1,"Born In 50 Us States Or Washington, Dc",,
31,DMDBORN2,2,Born In Mexico,,
32,DMDBORN2,4,Born In Other Spanish Speaking Country,,
33,DMDBORN2,5,Born In Other Non-Spanish Speaking Country,,
34,DMDBORN2,7,Refused,,
35,DMDBORN2,9,Don'T Know,,
36,DMDBORN2,.,Missing,,
37,DMDCITZN,1,Citizen By Birth Or Naturalization,,
38,DMDCITZN,2,Not A Citizen Of The Us,,
39,DMDCITZN,7,Refused,,
40,DMDCITZN,9,Don'T Know,,
41,DMDCITZN,.,Missing,,
42,DMDYRSUS,1,Less Than 1 Year,,
43,DMDYRSUS,2,"1 Yr., Less Than 5 Yrs.",,
44,DMDYRSUS,3,"5 Yrs., Less Than 10 Yrs.",,
45,DMDYRSUS,4,"10 Yrs., Less Than 15 Yrs.",,
46,DMDYRSUS,5,"15 Yrs., Less Than 20 Yrs.",,
47,DMDYRSUS,6,"20 Yrs., Less Than 30 Yrs.",,
48,DMDYRSUS,7,"30 Yrs., Less Than 40 Yrs.",,
49,DMDYRSUS,8,"40 Yrs., Less Than 50 Yrs.",,
50,DMDYRSUS,9,50 Years Or More,,
51,DMDYRSUS,77,Refused,,
52,DMDYRSUS,99,Don'T Know,,
53,DMDYRSUS,.,Missing,,
54,DMDEDUC3,0,Never Attended / Kindergarten Only,,
55,DMDEDUC3,1,1St Grade,,
56,DMDEDUC3,2,2Nd Grade,,
57,DMDEDUC3,3,3Rd Grade,,
58,DMDEDUC3,4,4Th Grade,,
59,DMDEDUC3,5,5Th Grade,,
60,DMDEDUC3,6,6Th Grade,,
61,DMDEDUC3,7,7Th Grade,,
62,DMDEDUC3,8,8Th Grade,,
63,DMDEDUC3,9,9Th Grade,,
64,DMDEDUC3,10,10Th Grade,,
65,DMDEDUC3,11,11Th Grade,,
66,DMDEDUC3,12,"12Th Grade, No Diploma",,
67,DMDEDUC3,13,High School Graduate,,
68,DMDEDUC3,14,Ged Or Equivalent,,
69,DMDEDUC3,15,More Than High School,,
70,DMDEDUC3,55,Less Than 5Th Grade,,
71,DMDEDUC3,66,Less Than 9Th Grade,,
72,DMDEDUC3,77,Refused,,
73,DMDEDUC3,99,Don'T Know,,
74,DMDEDUC3,.,Missing,,
75,DMDEDUC2,9,Don'T Know,,
76,DMDEDUC2,.,Missing,,
77,DMDEDUC2,1,Less Than 9Th Grade,,
78,DMDEDUC2,2,9-11Th Grade (Includes 12Th Grade With No Diploma),,
79,DMDEDUC2,3,High School Grad/Ged Or Equivalent,,
80,DMDEDUC2,4,Some College Or Aa Degree,,
81,DMDEDUC2,5,College Graduate Or Above,,
82,DMDEDUC2,7,Refused,,
83,DMDSCHOL,1,In School,,
84,DMDSCHOL,2,On Vacation From School (Between Grades),,
85,DMDSCHOL,3,Neither In School Or On Vacation From School (Between Grades),,
86,DMDSCHOL,7,Refused,,
87,DMDSCHOL,9,Don'T Know,,
88,DMDSCHOL,.,Missing,,
89,DMDMARTL,1,Married,,
90,DMDMARTL,2,Widowed,,
91,DMDMARTL,3,Divorced,,
92,DMDMARTL,4,Separated,,
93,DMDMARTL,5,Never Married,,
94,DMDMARTL,6,Living With Partner,,
95,DMDMARTL,77,Refused,,
96,DMDMARTL,99,Don'T Know,,
97,DMDMARTL,.,Missing,,
98,DMDHHSIZ,1 To 6,Range Of Values,,
99,DMDHHSIZ,7,7 Or More People In The Household,,
100,DMDHHSIZ,.,Missing,,
101,DMDFMSIZ,1 To 6,Range Of Values,,
102,DMDFMSIZ,7,7 Or More People In The Family,,
103,DMDFMSIZ,.,Missing,,
104,INDHHIN2,1,"$ 0 To $ 4,999",,
105,INDHHIN2,2,"$ 5,000 To $ 9,999",,
106,INDHHIN2,3,"$10,000 To $14,999",,
107,INDHHIN2,4,"$15,000 To $19,999",,
108,INDHHIN2,5,"$20,000 To $24,999",,
109,INDHHIN2,6,"$25,000 To $34,999",,
110,INDHHIN2,7,"$35,000 To $44,999",,
111,INDHHIN2,8,"$45,000 To $54,999",,
112,INDHHIN2,9,"$55,000 To $64,999",,
113,INDHHIN2,10,"$65,000 To $74,999",,
114,INDHHIN2,12,"Over $20,000",,
115,INDHHIN2,13,"Under $20,000",,
116,INDHHIN2,14,"$75,000 To $99,999",,
117,INDHHIN2,15,"$100,000 And Over",,
118,INDHHIN2,77,Refused,,
119,INDHHIN2,99,Don'T Know,,
120,INDHHIN2,.,Missing,,
121,INDFMIN2,1,"$ 0 To $ 4,999",,
122,INDFMIN2,2,"$ 5,000 To $ 9,999",,
123,INDFMIN2,3,"$10,000 To $14,999",,
124,INDFMIN2,4,"$15,000 To $19,999",,
125,INDFMIN2,5,"$20,000 To $24,999",,
126,INDFMIN2,6,"$25,000 To $34,999",,
127,INDFMIN2,7,"$35,000 To $44,999",,
128,INDFMIN2,8,"$45,000 To $54,999",,
129,INDFMIN2,9,"$55,000 To $64,999",,
130,INDFMIN2,10,"$65,000 To $74,999",,
131,INDFMIN2,12,"Over $20,000",,
132,INDFMIN2,13,"Under $20,000",,
133,INDFMIN2,14,"$75,000 To $99,999",,
134,INDFMIN2,15,"$100,000 And Over",,
135,INDFMIN2,77,Refused,,
136,INDFMIN2,99,Don'T Know,,
137,INDFMIN2,.,Missing,,
138,INDFMPIR,0 To 4.99,Range Of Values,,
139,INDFMPIR,5,Value Greater Than Or Equal To 5.00,,
140,INDFMPIR,.,Missing,,
141,RIDEXPRG,1,"Yes, Positive Lab Pregnancy Test Or Self-Reported Pregnant At Exam",,
142,RIDEXPRG,2,Sp Not Pregnant At Exam,,
143,RIDEXPRG,3,Cannot Ascertain If Sp Is Pregnant At Exam,,
144,RIDEXPRG,.,Missing,,
145,DMDHRGND,1,Male,,
146,DMDHRGND,2,Female,,
147,DMDHRGND,.,Missing,,
148,DMDHRAGE,18 To 79,Range Of Values,,
149,DMDHRAGE,80,>: 80 Years Of Age,,
150,DMDHRAGE,.,Missing,,
151,DMDHRBR2,1,"Born In 50 Us States Or Washington, Dc",,
152,DMDHRBR2,2,Born In Mexico,,
153,DMDHRBR2,4,Born In Other Spanish Speaking Country,,
154,DMDHRBR2,5,Born In Other Non-Spanish Speaking Country,,
155,DMDHRBR2,7,Refused,,
156,DMDHRBR2,9,Don'T Know,,
157,DMDHRBR2,.,Missing,,
158,DMDHREDU,1,Less Than 9Th Grade,,
159,DMDHREDU,2,9-11Th Grade (Includes 12Th Grade With No Diploma),,
160,DMDHREDU,3,High School Grad/Ged Or Equivalent,,
161,DMDHREDU,4,Some College Or Aa Degree,,
162,DMDHREDU,5,College Graduate Or Above,,
163,DMDHREDU,7,Refused,,
164,DMDHREDU,9,Don'T Know,,
165,DMDHREDU,.,Missing,,
166,DMDHRMAR,1,Married,,
167,DMDHRMAR,2,Widowed,,
168,DMDHRMAR,3,Divorced,,
169,DMDHRMAR,4,Separated,,
170,DMDHRMAR,5,Never Married,,
171,DMDHRMAR,6,Living With Partner,,
172,DMDHRMAR,77,Refused,,
173,DMDHRMAR,99,Don'T Know,,
174,DMDHRMAR,.,Missing,,
175,DMDHSEDU,1,Less Than 9Th Grade,,
176,DMDHSEDU,2,9-11Th Grade (Includes 12Th Grade With No Diploma),,
177,DMDHSEDU,3,High School Grad/Ged Or Equivalent,,
178,DMDHSEDU,4,Some College Or Aa Degree,,
179,DMDHSEDU,5,College Graduate Or Above,,
180,DMDHSEDU,7,Refused,,
181,DMDHSEDU,9,Don'T Know,,
182,DMDHSEDU,.,Missing,,
183,SIALANG,1,English,,
184,SIALANG,2,Spanish,,
185,SIALANG,.,Missing,,
186,SIAPROXY,1,Yes,,
187,SIAPROXY,2,No,,
188,SIAPROXY,.,Missing,,
189,SIAINTRP,1,Yes,,
190,SIAINTRP,2,No,,
191,SIAINTRP,.,Missing,,
192,FIALANG,1,English,,
193,FIALANG,2,Spanish,,
194,FIALANG,.,Missing,,
195,FIAPROXY,1,Yes,,
196,FIAPROXY,2,No,,
197,FIAPROXY,.,Missing,,
198,FIAINTRP,1,Yes,,
199,FIAINTRP,2,No,,
200,FIAINTRP,.,Missing,,
201,MIALANG,1,English,,
202,MIALANG,2,Spanish,,
203,MIALANG,.,Missing,,
204,MIAPROXY,1,Yes,,
205,MIAPROXY,2,No,,
206,MIAPROXY,.,Missing,,
207,MIAINTRP,1,Yes,,
208,MIAINTRP,2,No,,
209,MIAINTRP,.,Missing,,
210,AIALANG,1,English,,
211,AIALANG,2,Spanish,,
212,AIALANG,.,Missing,,
213,WTINT2YR,2359.373828 To 186295.50665,Range Of Values,,
214,WTINT2YR,.,Missing,,
215,WTMEC2YR,0 To 192770.73006,Range Of Values,,
216,WTMEC2YR,.,Missing,,
217,SDMVPSU,1 To 2,Range Of Values,,
218,SDMVPSU,.,Missing,,
219,SDMVSTRA,59 To 74,Range Of Values,,
220,SDMVSTRA,.,Missing,,
