,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,SDDSRVYR,Data Release Number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,RIDSTATR,Interview and Examination Status of the Sample Person.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RIDEXMON,Six month time period when the examination was performed - two categories: November 1 through April 30 May 1 through October 31.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RIAGENDR,Gender of the sample person,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,RIDAGEYR,Best age in years of the sample person at time of HH screening. Individuals 85 and over are topcoded at 85 years of age.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,RIDAGEMN,Best age in months at date of screening for individuals under 85 years of age.,Both males and females 0 YEARS - 84 YEARS,,,,,,,,,,,,,
7,RIDAGEEX,Best age in months at date of examination for individuals under 85 years of age at screening.,Both males and females 0 YEARS - 84 YEARS,,,,,,,,,,,,,
8,RIDRETH1,Recode of reported race and ethnicity information.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,RIDRETH2,Linked NH3 Race and Ethnicity Recode.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
10,DMQMILIT,Did {you/SP} ever serve in the Armed Forces of the United States?,Both males and females 17 YEARS - 150 YEARS,,,,,,,,,,,,,
11,DMDBORN,In what country {were you/was SP} born?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
12,DMDCITZN,{Are you/Is SP} a citizen of the United States? [Information about citizenship is being collected by the U.S. Public Health Service to perform health related research. Providing this information is voluntary and is collected under the authority of the Public Health Service Act. There will be no effect on pending immigration or citizenship petitions.],Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
13,DMDYRSUS,Length of time SP has been in the US.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
14,DMDEDUC3,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
15,DMDEDUC2,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
16,DMDEDUC,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
17,DMDSCHOL,{Are you/Is SP} now . . .,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
18,DMDMARTL,Marital Status,Both males and females 14 YEARS - 150 YEARS,,,,,,,,,,,,,
19,DMDHHSIZ,Total number of people in the Household,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
20,INDHHINC,Total household income (reported as a range value in dollars),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
21,INDFMINC,Total family income (reported as a range value in dollars),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
22,INDFMPIR,Poverty income ratio (PIR) - a ratio of family income to poverty threshold,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
23,RIDEXPRG,Pregnancy status at the time of MEC exam.,Females only 8 YEARS - 59 YEARS,,,,,,,,,,,,,
24,RIDPREG,Pregnancy status variable based on all source data. NOTE: This is the previous pregnancy status recode variable. RIDPREG is a more conservative pregnancy status variable. Please review the file documentation.,Females only 8 YEARS - 59 YEARS,,,,,,,,,,,,,
25,DMDHRGND,Gender of the household reference person,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
26,DMDHRAGE,Age in years of the household reference person at the time of HH screening. Individuals 85 and over are topcoded at 85 years of age.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
27,DMDHRBRN,In what country {were you/was NON-SP Head} born?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
28,DMDHREDU,What is the highest grade or level of school {you have/NON_SP HEAD has} received?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
29,DMDHRMAR,Marital Status of household reference person,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
30,DMDHSEDU,What is the highest grade or level of school {you have/NON-SP SPOUSE has completed or the highest degree {you have/he/she has} received,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
31,WTINT2YR,Interviewed Sample Persons.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
32,WTINT4YR,Interviewed Sample Persons. Used for 1999-2002 data collection years only.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
33,WTMEC2YR,Both Interviewed and MEC Examined Sample Persons.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
34,WTMEC4YR,Both Interviewed and MEC Examined Sample Persons. Used for 1999-2002 data collection years only.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
35,SDMVPSU,Masked Variance Unit Pseudo-PSU variable for variance estimation,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
36,SDMVSTRA,Masked Variance Unit Pseudo-Stratum variable for variance estimation,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
