,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,SDDSRVYR,Data release cycle,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,RIDSTATR,Interview and examination status of the participant.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RIAGENDR,Gender of the participant.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RIDAGEYR,Age in years of the participant at the time of screening. Individuals 80 and over are top-coded at 80 years of age.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,RIDAGEMN,Age in months of the participant at the time of screening. Reported for persons aged 24 months or younger at the time of exam (or screening if not examined).,Both males and females 0 YEARS - 2 YEARS,,,,,,,,,,,,,
6,RIDRETH1,Recode of reported race and Hispanic origin information,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
7,RIDRETH3,Recode of reported race and Hispanic origin information with Non-Hispanic Asian Category,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
8,RIDEXMON,Six month time period when the examination was performed - two categories: November 1 through April 30 May 1 through October 31.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,RIDEXAGM,Age in months of the participant at the time of examination. Reported for persons aged 19 years or younger at the time of examination.,Both males and females 0 YEARS - 19 YEARS,,,,,,,,,,,,,
10,DMQMILIZ,{Have you/Has SP} ever served on active duty in the U.S. Armed Forces military Reserves or National Guard? (Active duty does not include training for the Reserves or National Guard but does include activation for service in the U.S. or in a foreign country in support of military or humanitarian operations.),Both males and females 17 YEARS - 150 YEARS,,,,,,,,,,,,,
11,DMDBORN4,Country of birth,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
12,DMDYRUSR,Length of time the participant has been in the US.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
13,DMDEDUC2,What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
14,DMDMARTZ,Marital status,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
15,RIDEXPRG,Pregnancy status for females between 20 and 44 years of age at the time of MEC exam.,Females only 20 YEARS - 44 YEARS,,,,,,,,,,,,,
16,DMDHHSIZ,Total number of people in the Household,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
17,DMDHRGND,HH ref person’s gender,Both males and females 0 YEARS - 19 YEARS,,,,,,,,,,,,,
18,DMDHRAGZ,HH ref person’s age in years,Both males and females 0 YEARS - 19 YEARS,,,,,,,,,,,,,
19,DMDHREDZ,HH ref person’s education level,Both males and females 0 YEARS - 19 YEARS,,,,,,,,,,,,,
20,DMDHRMAZ,HH ref person’s marital status,Both males and females 0 YEARS - 19 YEARS,,,,,,,,,,,,,
21,DMDHSEDZ,HH ref person’s spouse’s education level,Both males and females 0 YEARS - 19 YEARS,,,,,,,,,,,,,
22,WTINT2YR,Full sample 2 year interview weight.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
23,WTMEC2YR,Full sample 2 year MEC exam weight.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
24,SDMVSTRA,Masked variance unit pseudo-stratum variable for variance estimation,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
25,SDMVPSU,Masked variance unit pseudo-PSU variable for variance estimation,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
26,INDFMPIR,Ratio of family income to poverty,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
