,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,SDDSRVYR,Data release cycle,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,RIDSTATR,Interview and examination status of the participant.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RIAGENDR,Gender of the participant.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RIDAGEYR,Age in years of the participant at the time of screening. Individuals 80 and over are topcoded at 80 years of age.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,RIDAGEMN,Age in months of the participant at the time of screening. Reported for persons aged 24 months or younger at the time of exam (or screening if not examined).,Both males and females 0 YEARS - 2 YEARS,,,,,,,,,,,,,
6,RIDRETH1,Recode of reported race and Hispanic origin information,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
7,RIDRETH3,Recode of reported race and Hispanic origin information with Non-Hispanic Asian Category,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
8,RIDEXMON,Six month time period when the examination was performed - two categories: November 1 through April 30 May 1 through October 31.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,RIDEXAGM,Age in months of the participant at the time of examination. Reported for persons aged 19 years or younger at the time of examination.,Both males and females 0 YEARS - 19 YEARS,,,,,,,,,,,,,
10,DMQMILIZ,{Have you/Has SP} ever served on active duty in the U.S. Armed Forces military Reserves or National Guard? (Active duty does not include training for the Reserves or National Guard but does include activation for service in the U.S. or in a foreign country in support of military or humanitarian operations.),Both males and females 17 YEARS - 150 YEARS,,,,,,,,,,,,,
11,DMQADFC,Did {you/SP} ever serve in a foreign country during a time of armed conflict or on a humanitarian or peace-keeping mission? (This would include National Guard or reserve or active duty monitoring or conducting peace keeping operations in Bosnia and Kosovo in the Sinai between Egypt and Israel or in response to the 2004 tsunami or Haiti in 2010.),Both males and females 17 YEARS - 150 YEARS,,,,,,,,,,,,,
12,DMDBORN4,In what country {were you/was SP} born?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
