,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
75,LBXMMA,,,,,,,,,,
76,LBXTHG,,,,,,,,,,
77,LBDTHGSI,,,,,,,,,,
78,LBXIHG,,,,,,,,,,
79,LBDIHGSI,,,,,,,,,,
80,LBXRBF,,,,,,,,,,
81,LBDRBFSI,,,,,,,,,,
82,LBXCOT,,,,,,,,,,
83,LBDCOTSI,,,,,,,,,,
84,LBXSEL,,,,,,,,,,
85,LBDSELSI,,,,,,,,,,
86,LBXGTC,,,,,,,,,,
87,LBDGTCSI,,,,,,,,,,
88,LBXRPL,,,,,,,,,,
89,LBDRPLSI,,,,,,,,,,
90,LBXRST,,,,,,,,,,
91,LBDRSTSI,,,,,,,,,,
92,LBXVIA,,,,,,,,,,
93,LBDVIASI,,,,,,,,,,
94,LBXVIE,,,,,,,,,,
95,LBDVIESI,,,,,,,,,,
96,URXUHG,,,,,,,,,,
97,WTSHM2YR,,,,,,,,,,
98,WTSHM4YR,,,,,,,,,,
99,WTSHM01,,,,,,,,,,
100,WTSHM02,,,,,,,,,,
101,WTSHM03,,,,,,,,,,
102,WTSHM04,,,,,,,,,,
103,WTSHM05,,,,,,,,,,
104,WTSHM06,,,,,,,,,,
105,WTSHM07,,,,,,,,,,
106,WTSHM08,,,,,,,,,,
107,WTSHM09,,,,,,,,,,
108,WTSHM10,,,,,,,,,,
109,WTSHM11,,,,,,,,,,
110,WTSHM12,,,,,,,,,,
111,WTSHM13,,,,,,,,,,
112,WTSHM14,,,,,,,,,,
113,WTSHM15,,,,,,,,,,
114,WTSHM16,,,,,,,,,,
115,WTSHM17,,,,,,,,,,
116,WTSHM18,,,,,,,,,,
117,WTSHM19,,,,,,,,,,
118,WTSHM20,,,,,,,,,,
119,WTSHM21,,,,,,,,,,
120,WTSHM22,,,,,,,,,,
121,WTSHM23,,,,,,,,,,
122,WTSHM24,,,,,,,,,,
123,WTSHM25,,,,,,,,,,
124,WTSHM26,,,,,,,,,,
125,WTSHM27,,,,,,,,,,
126,WTSHM28,,,,,,,,,,
127,WTSHM29,,,,,,,,,,
128,WTSHM30,,,,,,,,,,
129,WTSHM31,,,,,,,,,,
130,WTSHM32,,,,,,,,,,
131,WTSHM33,,,,,,,,,,
132,WTSHM34,,,,,,,,,,
133,WTSHM35,,,,,,,,,,
134,WTSHM36,,,,,,,,,,
135,WTSHM37,,,,,,,,,,
136,WTSHM38,,,,,,,,,,
137,WTSHM39,,,,,,,,,,
138,WTSHM40,,,,,,,,,,
139,WTSHM41,,,,,,,,,,
140,WTSHM42,,,,,,,,,,
141,WTSHM43,,,,,,,,,,
142,WTSHM44,,,,,,,,,,
143,WTSHM45,,,,,,,,,,
144,WTSHM46,,,,,,,,,,
145,WTSHM47,,,,,,,,,,
146,WTSHM48,,,,,,,,,,
147,WTSHM49,,,,,,,,,,
148,WTSHM50,,,,,,,,,,
149,WTSHM51,,,,,,,,,,
150,WTSHM52,,,,,,,,,,
151,URXUCR,,,,,,,,,,
152,URXUBA,,,,,,,,,,
153,URXUBE,,,,,,,,,,
154,URDUCD,,,,,,,,,,
155,URDUCDLC,,,,,,,,,,
156,URXUCO,,,,,,,,,,
157,URXUCS,,,,,,,,,,
158,URXUMO,,,,,,,,,,
159,URXUPB,,,,,,,,,,
160,URXUPT,,,,,,,,,,
161,URXUSB,,,,,,,,,,
162,URXUTL,,,,,,,,,,
163,URXUTU,,,,,,,,,,
164,LBXLA,,,,,,,,,,
165,LBXLACL,,,,,,,,,,
166,LBXHE1,,,,,,,,,,
167,LBXHE2,,,,,,,,,,
168,LBXGH,,,,,,,,,,
169,WTSAF2YR,,,,,,,,,,
170,WTSAF4YR,,,,,,,,,,
171,LBXGLU,,,,,,,,,,
172,LBXGLUSI,,,,,,,,,,
173,LBXCPSI,,,,,,,,,,
174,LBXIN,,,,,,,,,,
175,LBXINSI,,,,,,,,,,
176,LBXCRP,,,,,,,,,,
177,LBXHP1,,,,,,,,,,
178,LBXFB,,,,,,,,,,
179,LBDFBSI,,,,,,,,,,
180,LBXBAP,,,,,,,,,,
181,URXNT,,,,,,,,,,
182,LBXTC,,,,,,,,,,
183,LBDTCSI,,,,,,,,,,
184,LBDHDL,,,,,,,,,,
185,LBDHDLSI,,,,,,,,,,
186,LBXTR,,,,,,,,,,
187,LBDTRSI,,,,,,,,,,
188,LBDLDL,,,,,,,,,,
189,LBDLDLSI,,,,,,,,,,
190,URXUMA,,,,,,,,,,
191,URXUMASI,,,,,,,,,,
192,URXUCRSI,,,,,,,,,,
193,LBDC1,,,,,,,,,,
194,LBDC2,,,,,,,,,,
195,LBXTO1,,,,,,,,,,
196,LBXTO2,,,,,,,,,,
197,LBXTO3,,,,,,,,,,
198,LBXTO4,,,,,,,,,,
199,LBXTO4IN,,,,,,,,,,
200,LBXTO5,,,,,,,,,,
201,LBXTO5IN,,,,,,,,,,
202,LBXSAL,,,,,,,,,,
203,LBDSALSI,,,,,,,,,,
204,LBXSATSI,,,,,,,,,,
205,LBXSASSI,,,,,,,,,,
206,LBXSAPSI,,,,,,,,,,
207,LBXSBU,,,,,,,,,,
208,LBDSBUSI,,,,,,,,,,
209,LBXSCA,,,,,,,,,,
210,LBDSCASI,,,,,,,,,,
211,LBXSCH,,,,,,,,,,
212,LBDSCHSI,,,,,,,,,,
213,LBXSC3SI,,,,,,,,,,
214,LBXSGTSI,,,,,,,,,,
215,LBXSGL,,,,,,,,,,
216,LBDSGLSI,,,,,,,,,,
217,LBXSIR,,,,,,,,,,
218,LBDSIRSI,,,,,,,,,,
219,LBXSLDSI,,,,,,,,,,
220,LBXSPH,,,,,,,,,,
221,LBDSPHSI,,,,,,,,,,
222,LBXSTB,,,,,,,,,,
223,LBDSTBSI,,,,,,,,,,
224,LBXSTP,,,,,,,,,,
225,LBDSTPSI,,,,,,,,,,
226,LBXSTR,,,,,,,,,,
227,LBDSTRSI,,,,,,,,,,
228,LBXSUA,,,,,,,,,,
229,LBDSUASI,,,,,,,,,,
230,LBXSCR,,,,,,,,,,
231,LBDSCRSI,,,,,,,,,,
232,LBXSNASI,,,,,,,,,,
233,LBXSKSI,,,,,,,,,,
234,LBXSCLSI,,,,,,,,,,
235,LBXSOSSI,,,,,,,,,,
236,LBXSGB,,,,,,,,,,
237,LBDSGBSI,,,,,,,,,,
238,LBXFSH,,,,,,,,,,
239,LBDFSHSI,,,,,,,,,,
240,LBXLH,,,,,,,,,,
241,LBDLHSI,,,,,,,,,,
242,WTSTH2YR,,,,,,,,,,
243,WTSTH4YR,,,,,,,,,,
244,LBXT4,,,,,,,,,,
245,LBDT4SI,,,,,,,,,,
246,LBXTSH,,,,,,,,,,
247,LBXME,,,,,,,,,,
248,LBDRUIU,,,,,,,,,,
249,LBXVAR,,,,,,,,,,
250,DCDINDEX,,,,,,,,,,
251,DCDSTAT,,,,,,,,,,
252,DCD030,,,,,,,,,,
253,DCD070A,,,,,,,,,,
254,DCQ070B,,,,,,,,,,
255,DCQ070C,,,,,,,,,,
256,DCQ070D,,,,,,,,,,
257,DCQ090,,,,,,,,,,
258,DCQ160,,,,,,,,,,
259,DCQ240,,,,,,,,,,
260,DCQ250,,,,,,,,,,
261,DCQ400,,,,,,,,,,
262,DCQ410,,,,,,,,,,
263,LBXDFS,,,,,,,,,,
264,LBXDFSF,,,,,,,,,,
265,LBDDWS,,,,,,,,,,
266,LBDDFSLC,,,,,,,,,,
267,LBDD3LC,,,,,,,,,,
268,LBDDWSLC,,,,,,,,,,
269,LBXZBZ,,,,,,,,,,
270,LBDZBZLC,,,,,,,,,,
271,LBXZCF,,,,,,,,,,
272,LBDZCFLC,,,,,,,,,,
273,LBXZEB,,,,,,,,,,
274,LBDZEBLC,,,,,,,,,,
275,LBXZTE,,,,,,,,,,
276,LBDZTELC,,,,,,,,,,
277,LBXZTO,,,,,,,,,,
278,LBDZTOLC,,,,,,,,,,
279,LBXZTI,,,,,,,,,,
280,LBDZTILC,,,,,,,,,,
281,LBXZOX,,,,,,,,,,
282,LBDZOXLC,,,,,,,,,,
283,LBXZXY,,,,,,,,,,
284,LBDZXYLC,,,,,,,,,,
285,LBXZDB,,,,,,,,,,
286,LBDZDBLC,,,,,,,,,,
287,LBXZMB,,,,,,,,,,
288,LBDZMBLC,,,,,,,,,,
289,LBAVOCSD,,,,,,,,,,
290,VTQ015,,,,,,,,,,
291,VTQ020,,,,,,,,,,
292,VTQ030,,,,,,,,,,
293,VTQ040,,,,,,,,,,
294,VTQ050,,,,,,,,,,
295,VTQ060,,,,,,,,,,
296,VTQ070,,,,,,,,,,
297,VTQ080,,,,,,,,,,
298,VTQ090,,,,,,,,,,
299,VTQ100,,,,,,,,,,
300,VTQ110,,,,,,,,,,
301,VTQ120,,,,,,,,,,
302,VTQ130,,,,,,,,,,
303,VTQ140,,,,,,,,,,
304,VTQ150,,,,,,,,,,
305,VTQ160,,,,,,,,,,
306,VTQ170,,,,,,,,,,
307,VTQ180,,,,,,,,,,
308,VTQ200A,,,,,,,,,,
309,VTQ200B,,,,,,,,,,
310,VTQ200C,,,,,,,,,,
311,VTQ200D,,,,,,,,,,
312,VTQ200E,,,,,,,,,,
313,VTQ200F,,,,,,,,,,
314,VTQ200G,,,,,,,,,,
315,VTQ200H,,,,,,,,,,
316,VTQ200I,,,,,,,,,,
317,VTQ200J,,,,,,,,,,
318,VTQ200K,,,,,,,,,,
319,VTQ200L,,,,,,,,,,
320,HRQ010,,,,,,,,,,
321,HRXHG,,,,,,,,,,
322,HRDHGLC,,,,,,,,,,
323,HRDHG,,,,,,,,,,
324,HRDHGLC2,,,,,,,,,,
325,LBXWBCSI,,,,,,,,,,
326,LBXLYPCT,,,,,,,,,,
327,LBXMOPCT,,,,,,,,,,
328,LBXNEPCT,,,,,,,,,,
329,LBXEOPCT,,,,,,,,,,
330,LBXBAPCT,,,,,,,,,,
331,LBDLYMNO,,,,,,,,,,
332,LBDMONO,,,,,,,,,,
333,LBDNENO,,,,,,,,,,
334,LBDEONO,,,,,,,,,,
335,LBDBANO,,,,,,,,,,
336,LBXRBCSI,,,,,,,,,,
337,LBXHGB,,,,,,,,,,
338,LBXHCT,,,,,,,,,,
339,LBXMCVSI,,,,,,,,,,
340,LBXMCHSI,,,,,,,,,,
341,LBXMC,,,,,,,,,,
342,LBXRDW,,,,,,,,,,
343,LBXPLTSI,,,,,,,,,,
344,LBXMPSI,,,,,,,,,,
345,WTSPP4YR,,,,,,,,,,
346,WTSPP2YR,,,,,,,,,,
347,WTSPP01,,,,,,,,,,
348,WTSPP02,,,,,,,,,,
349,WTSPP03,,,,,,,,,,
350,WTSPP04,,,,,,,,,,
351,WTSPP05,,,,,,,,,,
352,WTSPP06,,,,,,,,,,
353,WTSPP07,,,,,,,,,,
354,WTSPP08,,,,,,,,,,
355,WTSPP09,,,,,,,,,,
356,WTSPP10,,,,,,,,,,
357,WTSPP11,,,,,,,,,,
358,WTSPP12,,,,,,,,,,
359,WTSPP13,,,,,,,,,,
360,WTSPP14,,,,,,,,,,
361,WTSPP15,,,,,,,,,,
362,WTSPP16,,,,,,,,,,
363,WTSPP17,,,,,,,,,,
364,WTSPP18,,,,,,,,,,
365,WTSPP19,,,,,,,,,,
366,WTSPP20,,,,,,,,,,
367,WTSPP21,,,,,,,,,,
368,WTSPP22,,,,,,,,,,
369,WTSPP23,,,,,,,,,,
370,WTSPP24,,,,,,,,,,
371,WTSPP25,,,,,,,,,,
372,WTSPP26,,,,,,,,,,
373,WTSPP27,,,,,,,,,,
374,WTSPP28,,,,,,,,,,
375,WTSPP29,,,,,,,,,,
376,WTSPP30,,,,,,,,,,
377,WTSPP31,,,,,,,,,,
378,WTSPP32,,,,,,,,,,
379,WTSPP33,,,,,,,,,,
380,WTSPP34,,,,,,,,,,
381,WTSPP35,,,,,,,,,,
382,WTSPP36,,,,,,,,,,
383,WTSPP37,,,,,,,,,,
384,WTSPP38,,,,,,,,,,
385,WTSPP39,,,,,,,,,,
386,WTSPP40,,,,,,,,,,
387,WTSPP41,,,,,,,,,,
388,WTSPP42,,,,,,,,,,
389,WTSPP43,,,,,,,,,,
390,WTSPP44,,,,,,,,,,
391,WTSPP45,,,,,,,,,,
392,WTSPP46,,,,,,,,,,
393,WTSPP47,,,,,,,,,,
394,WTSPP48,,,,,,,,,,
395,WTSPP49,,,,,,,,,,
396,WTSPP50,,,,,,,,,,
397,WTSPP51,,,,,,,,,,
398,WTSPP52,,,,,,,,,,
399,URX24D,,,,,,,,,,
400,URD24DLC,,,,,,,,,,
401,URX25T,,,,,,,,,,
402,URD25TLC,,,,,,,,,,
403,URXALA,,,,,,,,,,
404,URDALALC,,,,,,,,,,
405,URXATZ,,,,,,,,,,
406,URDATZLC,,,,,,,,,,
407,URXCBF,,,,,,,,,,
408,URDCBFLC,,,,,,,,,,
409,URXDEE,,,,,,,,,,
410,URDDEELC,,,,,,,,,,
411,URXMAL,,,,,,,,,,
412,URDMALLC,,,,,,,,,,
413,URXCPM,,,,,,,,,,
414,URDCPMLC,,,,,,,,,,
415,URXDIZ,,,,,,,,,,
416,URDDIZLC,,,,,,,,,,
417,URXPAR,,,,,,,,,,
418,URDPARLC,,,,,,,,,,
419,URXPPX,,,,,,,,,,
420,URDPPXLC,,,,,,,,,,
421,URXOP1,,,,,,,,,,
422,URXOP2,,,,,,,,,,
423,URXOP3,,,,,,,,,,
424,URXOP4,,,,,,,,,,
425,URXOP5,,,,,,,,,,
426,URXOP6,,,,,,,,,,
427,URX4FP,,,,,,,,,,
428,URD4FPLC,,,,,,,,,,
429,URXCB3,,,,,,,,,,
430,URDCB3LC,,,,,,,,,,
431,URXCCC,,,,,,,,,,
432,URDCCCLC,,,,,,,,,,
433,URXTCC,,,,,,,,,,
434,URDTCCLC,,,,,,,,,,
435,URXOPM,,,,,,,,,,
436,URDOPMLC,,,,,,,,,,
437,WTSPO4YR,,,,,,,,,,
438,WTSPO2YR,,,,,,,,,,
439,WTSPO01,,,,,,,,,,
440,WTSPO02,,,,,,,,,,
441,WTSPO03,,,,,,,,,,
442,WTSPO04,,,,,,,,,,
443,WTSPO05,,,,,,,,,,
444,WTSPO06,,,,,,,,,,
445,WTSPO07,,,,,,,,,,
446,WTSPO08,,,,,,,,,,
447,WTSPO09,,,,,,,,,,
448,WTSPO10,,,,,,,,,,
449,WTSPO11,,,,,,,,,,
450,WTSPO12,,,,,,,,,,
451,WTSPO13,,,,,,,,,,
452,WTSPO14,,,,,,,,,,
453,WTSPO15,,,,,,,,,,
454,WTSPO16,,,,,,,,,,
455,WTSPO17,,,,,,,,,,
456,WTSPO18,,,,,,,,,,
457,WTSPO19,,,,,,,,,,
458,WTSPO20,,,,,,,,,,
459,WTSPO21,,,,,,,,,,
460,WTSPO22,,,,,,,,,,
461,WTSPO23,,,,,,,,,,
462,WTSPO24,,,,,,,,,,
463,WTSPO25,,,,,,,,,,
464,WTSPO26,,,,,,,,,,
465,WTSPO27,,,,,,,,,,
466,WTSPO28,,,,,,,,,,
467,WTSPO29,,,,,,,,,,
468,WTSPO30,,,,,,,,,,
469,WTSPO31,,,,,,,,,,
470,WTSPO32,,,,,,,,,,
471,WTSPO33,,,,,,,,,,
472,WTSPO34,,,,,,,,,,
473,WTSPO35,,,,,,,,,,
474,WTSPO36,,,,,,,,,,
475,WTSPO37,,,,,,,,,,
476,WTSPO38,,,,,,,,,,
477,WTSPO39,,,,,,,,,,
478,WTSPO40,,,,,,,,,,
479,WTSPO41,,,,,,,,,,
480,WTSPO42,,,,,,,,,,
481,WTSPO43,,,,,,,,,,
482,WTSPO44,,,,,,,,,,
483,WTSPO45,,,,,,,,,,
484,WTSPO46,,,,,,,,,,
485,WTSPO47,,,,,,,,,,
486,WTSPO48,,,,,,,,,,
487,WTSPO49,,,,,,,,,,
488,WTSPO50,,,,,,,,,,
489,WTSPO51,,,,,,,,,,
490,WTSPO52,,,,,,,,,,
491,LBX028,,,,,,,,,,
492,LBX028LA,,,,,,,,,,
493,LBD028LC,,,,,,,,,,
494,LBX052,,,,,,,,,,
495,LBX052LA,,,,,,,,,,
496,LBD052LC,,,,,,,,,,
497,LBX066,,,,,,,,,,
498,LBX066LA,,,,,,,,,,
499,LBD066LC,,,,,,,,,,
500,LBX074,,,,,,,,,,
501,LBX074LA,,,,,,,,,,
502,LBD074LC,,,,,,,,,,
503,LBX099,,,,,,,,,,
504,LBX099LA,,,,,,,,,,
505,LBD099LC,,,,,,,,,,
506,LBX101,,,,,,,,,,
507,LBX101LA,,,,,,,,,,
508,LBD101LC,,,,,,,,,,
509,LBX105,,,,,,,,,,
510,LBX105LA,,,,,,,,,,
511,LBD105LC,,,,,,,,,,
512,LBX118,,,,,,,,,,
513,LBX118LA,,,,,,,,,,
514,LBD118LC,,,,,,,,,,
515,LBX128,,,,,,,,,,
516,LBX128LA,,,,,,,,,,
517,LBD128LC,,,,,,,,,,
518,LBX138,,,,,,,,,,
519,LBX138LA,,,,,,,,,,
520,LBD138LC,,,,,,,,,,
521,LBX146,,,,,,,,,,
522,LBX146LA,,,,,,,,,,
523,LBD146LC,,,,,,,,,,
524,LBX153,,,,,,,,,,
525,LBX153LA,,,,,,,,,,
526,LBD153LC,,,,,,,,,,
527,LBX156,,,,,,,,,,
528,LBX156LA,,,,,,,,,,
529,LBD156LC,,,,,,,,,,
530,LBX157,,,,,,,,,,
531,LBX157LA,,,,,,,,,,
532,LBD157LC,,,,,,,,,,
533,LBX167,,,,,,,,,,
534,LBX167LA,,,,,,,,,,
535,LBD167LC,,,,,,,,,,
536,LBX170,,,,,,,,,,
537,LBX170LA,,,,,,,,,,
538,LBD170LC,,,,,,,,,,
539,LBX172,,,,,,,,,,
540,LBX172LA,,,,,,,,,,
541,LBD172LC,,,,,,,,,,
542,LBX177,,,,,,,,,,
543,LBX177LA,,,,,,,,,,
544,LBD177LC,,,,,,,,,,
545,LBX178,,,,,,,,,,
546,LBX178LA,,,,,,,,,,
547,LBD178LC,,,,,,,,,,
548,LBX180,,,,,,,,,,
549,LBX180LA,,,,,,,,,,
550,LBD180LC,,,,,,,,,,
551,LBX183,,,,,,,,,,
552,LBX183LA,,,,,,,,,,
553,LBD183LC,,,,,,,,,,
554,LBX187,,,,,,,,,,
555,LBX187LA,,,,,,,,,,
556,LBD187LC,,,,,,,,,,
557,LBXD01,,,,,,,,,,
558,LBXD01LA,,,,,,,,,,
559,LBDD01LC,,,,,,,,,,
560,LBXD03,,,,,,,,,,
561,LBXD03LA,,,,,,,,,,
562,LBDD03LC,,,,,,,,,,
563,LBXD04,,,,,,,,,,
564,LBXD04LA,,,,,,,,,,
565,LBDD04LC,,,,,,,,,,
566,LBXD05,,,,,,,,,,
567,LBXD05LA,,,,,,,,,,
568,LBDD05LC,,,,,,,,,,
569,LBXD07,,,,,,,,,,
570,LBXD07LA,,,,,,,,,,
571,LBDD07LC,,,,,,,,,,
572,LBXF01,,,,,,,,,,
573,LBXF01LA,,,,,,,,,,
574,LBDF01LC,,,,,,,,,,
575,LBXF02,,,,,,,,,,
576,LBXF02LA,,,,,,,,,,
577,LBDF02LC,,,,,,,,,,
578,LBXF03,,,,,,,,,,
579,LBXF03LA,,,,,,,,,,
580,LBDF03LC,,,,,,,,,,
581,LBXF04,,,,,,,,,,
582,LBXF04LA,,,,,,,,,,
583,LBDF04LC,,,,,,,,,,
584,LBXF05,,,,,,,,,,
585,LBXF05LA,,,,,,,,,,
586,LBDF05LC,,,,,,,,,,
587,LBXF06,,,,,,,,,,
588,LBXF06LA,,,,,,,,,,
589,LBDF06LC,,,,,,,,,,
590,LBXF07,,,,,,,,,,
591,LBXF07LA,,,,,,,,,,
592,LBDF07LC,,,,,,,,,,
593,LBXF08,,,,,,,,,,
594,LBXF08LA,,,,,,,,,,
595,LBDF08LC,,,,,,,,,,
596,LBXF10,,,,,,,,,,
597,LBXF10LA,,,,,,,,,,
598,LBDF10LC,,,,,,,,,,
599,LBXPCB,,,,,,,,,,
600,LBXPCBLA,,,,,,,,,,
601,LBDPCBLC,,,,,,,,,,
602,LBXTC2,,,,,,,,,,
603,LBXTC2LA,,,,,,,,,,
604,LBDTC2LC,,,,,,,,,,
605,LBXTCD,,,,,,,,,,
606,LBXTCDLA,,,,,,,,,,
607,LBDTCDLC,,,,,,,,,,
608,LBDBHC,,,,,,,,,,
609,LBDBHCLA,,,,,,,,,,
610,LBDBHCLC,,,,,,,,,,
611,LBXGHC,,,,,,,,,,
612,LBXGHCLA,,,,,,,,,,
613,LBDGHCLC,,,,,,,,,,
614,LBXHCB,,,,,,,,,,
615,LBXHCBLA,,,,,,,,,,
616,LBDHCBLC,,,,,,,,,,
617,LBXHPE,,,,,,,,,,
618,LBXHPELA,,,,,,,,,,
619,LBDHPELC,,,,,,,,,,
620,LBXHXC,,,,,,,,,,
621,LBXHXCLA,,,,,,,,,,
622,LBDHXCLC,,,,,,,,,,
623,LBXMIR,,,,,,,,,,
624,LBXMIRLA,,,,,,,,,,
625,LBDMIRLC,,,,,,,,,,
626,LBXODT,,,,,,,,,,
627,LBXODTLA,,,,,,,,,,
628,LBDODTLC,,,,,,,,,,
629,LBXOXY,,,,,,,,,,
630,LBXOXYLA,,,,,,,,,,
631,LBDOXYLC,,,,,,,,,,
632,LBXPDE,,,,,,,,,,
633,LBXPDELA,,,,,,,,,,
634,LBDPDELC,,,,,,,,,,
635,LBXPDT,,,,,,,,,,
636,LBXPDTLA,,,,,,,,,,
637,LBDPDTLC,,,,,,,,,,
638,LBXTNA,,,,,,,,,,
639,LBXTNALA,,,,,,,,,,
640,LBDTNALC,,,,,,,,,,
641,PHQ020,,,,,,,,,,
642,PHACOFHR,,,,,,,,,,
643,PHACOFMN,,,,,,,,,,
644,PHQ030,,,,,,,,,,
645,PHAALCHR,,,,,,,,,,
646,PHAALCMN,,,,,,,,,,
647,PHQ040,,,,,,,,,,
648,PHAGUMHR,,,,,,,,,,
649,PHAGUMMN,,,,,,,,,,
650,PHQ050,,,,,,,,,,
651,PHAANTHR,,,,,,,,,,
652,PHAANTMN,,,,,,,,,,
653,PHQ060,,,,,,,,,,
654,PHASUPHR,,,,,,,,,,
655,PHASUPMN,,,,,,,,,,
656,PHAFSTHR,,,,,,,,,,
657,PHAFSTMN,,,,,,,,,,
658,PHDSESN,,,,,,,,,,
659,WTSPH4YR,,,,,,,,,,
660,WTSPH2YR,,,,,,,,,,
661,WTSPH01,,,,,,,,,,
662,WTSPH02,,,,,,,,,,
663,WTSPH03,,,,,,,,,,
664,WTSPH04,,,,,,,,,,
665,WTSPH05,,,,,,,,,,
666,WTSPH06,,,,,,,,,,
667,WTSPH07,,,,,,,,,,
668,WTSPH08,,,,,,,,,,
669,WTSPH09,,,,,,,,,,
670,WTSPH10,,,,,,,,,,
671,WTSPH11,,,,,,,,,,
672,WTSPH12,,,,,,,,,,
673,WTSPH13,,,,,,,,,,
674,WTSPH14,,,,,,,,,,
675,WTSPH15,,,,,,,,,,
676,WTSPH16,,,,,,,,,,
677,WTSPH17,,,,,,,,,,
678,WTSPH18,,,,,,,,,,
679,WTSPH19,,,,,,,,,,
680,WTSPH20,,,,,,,,,,
681,WTSPH21,,,,,,,,,,
682,WTSPH22,,,,,,,,,,
683,WTSPH23,,,,,,,,,,
684,WTSPH24,,,,,,,,,,
685,WTSPH25,,,,,,,,,,
686,WTSPH26,,,,,,,,,,
687,WTSPH27,,,,,,,,,,
688,WTSPH28,,,,,,,,,,
689,WTSPH29,,,,,,,,,,
690,WTSPH30,,,,,,,,,,
691,WTSPH31,,,,,,,,,,
692,WTSPH32,,,,,,,,,,
693,WTSPH33,,,,,,,,,,
694,WTSPH34,,,,,,,,,,
695,WTSPH35,,,,,,,,,,
696,WTSPH36,,,,,,,,,,
697,WTSPH37,,,,,,,,,,
698,WTSPH38,,,,,,,,,,
699,WTSPH39,,,,,,,,,,
700,WTSPH40,,,,,,,,,,
701,WTSPH41,,,,,,,,,,
702,WTSPH42,,,,,,,,,,
703,WTSPH43,,,,,,,,,,
704,WTSPH44,,,,,,,,,,
705,WTSPH45,,,,,,,,,,
706,WTSPH46,,,,,,,,,,
707,WTSPH47,,,,,,,,,,
708,WTSPH48,,,,,,,,,,
709,WTSPH49,,,,,,,,,,
710,WTSPH50,,,,,,,,,,
711,WTSPH51,,,,,,,,,,
712,WTSPH52,,,,,,,,,,
713,URXMBP,,,,,,,,,,
714,URXMCP,,,,,,,,,,
715,URXMEP,,,,,,,,,,
716,URXMHP,,,,,,,,,,
717,URXMNP,,,,,,,,,,
718,URXMOP,,,,,,,,,,
719,URXMZP,,,,,,,,,,
720,URXDAZ,,,,,,,,,,
721,URXDMA,,,,,,,,,,
