,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSSAJ2Y,Surplus specimen 2 year weights A for 2017-2018,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SSHMFA,5-Hydroxymethyl-2-furancarboxylic acid (ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SSHMFAL,5-Hydroxymethyl-2-furancarboxylic acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SSHMFG,5-Hydroxymethyl-2-furoylglycine (ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SSHMFGL,5-Hydroxymethyl-2-furoylglycine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SSMUCA,trans trans-Muconic acid (ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SSMUCAL,trans trans-Muconic acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SSN2FG,N-2-Furoylglycine (ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SSN2FGL,N-2-Furoylglycine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SSPHMA,Phenylmercapturic acid (ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SSPHMAL,Phenylmercapturic acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
