,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSC2YR,Two-year MEC weights of subsample C,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBX028,PCB28 (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBX028LA,PCB28 Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBD028LC,PCB28 Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBX066,PCB66 (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBX066LA,PCB66 Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBD066LC,PCB66 Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBX074,PCB74 (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBX074LA,PCB74 Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBD074LC,PCB74 Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBX105,PCB105 (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBX105LA,PCB105 Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBD105LC,PCB105 Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBX118,PCB118 (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBX118LA,PCB118 Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBD118LC,PCB118 Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,LBX156,PCB156 (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,LBX156LA,PCB156 Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,LBD156LC,PCB156 Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,LBX157,PCB157 (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,LBX157LA,PCB157 Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,LBD157LC,PCB157 Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,LBX167,PCB167 (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,LBX167LA,PCB167 Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,LBD167LC,PCB167 Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,LBX189,PCB189 (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
