,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,URDACT,,,,,,,,,,,,
2,URDUCRLC,,,,,,,,,,,,
3,URDUMALC,,,,,,,,,,,,
4,URXCRS,,,,,,,,,,,,
5,URXUCR,,,,,,,,,,,,
6,URXUMA,,,,,,,,,,,,
7,URXUMS,,,,,,,,,,,,
