,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSB2YR,0 To 486352.50255,Range Of Values,,
2,WTSB2YR,.,Missing,,
3,URXCNP,0.42 To 672.6,Range Of Values,,
4,URXCNP,.,Missing,,
5,URDCNPLC,0,At Or Above The Detection Limit,,
6,URDCNPLC,1,Below Lower Detection Limit,,
7,URDCNPLC,.,Missing,,
8,URXCOP,0.49 To 4960.7,Range Of Values,,
9,URXCOP,.,Missing,,
10,URDCOPLC,0,At Or Above The Detection Limit,,
11,URDCOPLC,1,Below Lower Detection Limit,,
12,URDCOPLC,.,Missing,,
13,URXMBP,0.42 To 9873.6,Range Of Values,,
14,URXMBP,.,Missing,,
15,URDMBPLC,0,At Or Above The Detection Limit,,
16,URDMBPLC,1,Below Lower Detection Limit,,
17,URDMBPLC,.,Missing,,
18,URXMCP,0.4264 To 30.552,Range Of Values,,
19,URXMCP,.,Missing,,
20,URDMCPLC,0,At Or Above The Detection Limit,,
21,URDMCPLC,1,Below Lower Detection Limit,,
22,URDMCPLC,.,Missing,,
23,URXMEP,0.3734 To 20293.68,Range Of Values,,
24,URXMEP,.,Missing,,
25,URDMEPLC,0,At Or Above The Detection Limit,,
26,URDMEPLC,1,Below Lower Detection Limit,,
27,URDMEPLC,.,Missing,,
28,URXMHP,0.85 To 1966.1,Range Of Values,,
29,URXMHP,.,Missing,,
30,URDMHPLC,0,At Or Above The Detection Limit,,
31,URDMHPLC,1,Below Lower Detection Limit,,
32,URDMHPLC,.,Missing,,
33,URXMNP,0.8712 To 228.074,Range Of Values,,
34,URXMNP,.,Missing,,
35,URDMNPLC,0,At Or Above The Detection Limit,,
36,URDMNPLC,1,Below Lower Detection Limit,,
37,URDMNPLC,.,Missing,,
38,URXMOP,1.3067 To 14.784,Range Of Values,,
39,URXMOP,.,Missing,,
40,URDMOPLC,0,At Or Above The Detection Limit,,
41,URDMOPLC,1,Below Lower Detection Limit,,
42,URDMOPLC,.,Missing,,
43,URXMZP,0.1527 To 16510.32,Range Of Values,,
44,URXMZP,.,Missing,,
45,URDMZPLC,0,At Or Above The Detection Limit,,
46,URDMZPLC,1,Below Lower Detection Limit,,
47,URDMZPLC,.,Missing,,
48,URXMNM,0.78 To 901.5,Range Of Values,,
49,URXMNM,.,Missing,,
50,URDMNMLC,0,At Or Above The Detection Limit,,
51,URDMNMLC,1,Below Lower Detection Limit,,
52,URDMNMLC,.,Missing,,
53,URXMC1,0.14 To 299.2,Range Of Values,,
54,URXMC1,.,Missing,,
55,URDMC1LC,0,At Or Above The Detection Limit,,
56,URDMC1LC,1,Below Lower Detection Limit,,
57,URDMC1LC,.,Missing,,
58,URXMHH,0.49 To 7438.1,Range Of Values,,
59,URXMHH,.,Missing,,
60,URDMHHLC,0,At Or Above The Detection Limit,,
61,URDMHHLC,1,Below Lower Detection Limit,,
62,URDMHHLC,.,Missing,,
63,URXMOH,0.49 To 4743.3,Range Of Values,,
64,URXMOH,.,Missing,,
65,URDMOHLC,0,At Or Above The Detection Limit,,
66,URDMOHLC,1,Below Lower Detection Limit,,
67,URDMOHLC,.,Missing,,
68,URXMIB,0.21 To 14537,Range Of Values,,
69,URXMIB,.,Missing,,
70,URDMIBLC,0,At Or Above The Detection Limit,,
71,URDMIBLC,1,Below Lower Detection Limit,,
72,URDMIBLC,.,Missing,,
73,URXECP,0.42 To 7782.6,Range Of Values,,
74,URXECP,.,Missing,,
75,URDECPLC,0,At Or Above The Detection Limit,,
76,URDECPLC,1,Below Lower Detection Limit,,
77,URDECPLC,.,Missing,,
78,URXUCR,5 To 608,Range Of Values,,
79,URXUCR,.,Missing,,
