,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent Sequence Number,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,LBXSATSI,Alanine Aminotransferase (ALT) (U/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBDSATLC,Alanine Aminotransferase (ALT) Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBXSAL,Albumin refrigerated serum (g/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBDSALSI,Albumin refrigerated serum(g/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBXSAPSI,Alkaline Phosphatase (ALP) (IU/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBXSASSI,Aspartate Aminotransferase (AST) (U/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBXSC3SI,Bicarbonate (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBXSBU,Blood Urea Nitrogen (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBDSBUSI,Blood Urea Nitrogen (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBXSCLSI,Chloride (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBXSCK,Creatine Phosphokinase (CPK) (IU/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBXSCR,Creatinine refrigerated serum (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBDSCRSI,Creatinine refrigerated serum (umol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBXSGB,Globulin (g/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBDSGBSI,Globulin (g/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBXSGL,Glucose refrigerated serum (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,LBDSGLSI,Glucose refrigerated serum (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,LBXSGTSI,Gamma Glutamyl Transferase (GGT) (IU/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,LBDSGTLC,Gamma Glutamyl Transferase (GGT) Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,LBXSIR,Iron refrigerated serum (ug/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,LBDSIRSI,Iron refrigerated serum (umol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,LBXSLDSI,Lactate Dehydrogenase (LDH) (IU/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,LBXSOSSI,Osmolality (mmol/Kg),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,LBXSPH,Phosphorus (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,LBDSPHSI,Phosphorus (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,LBXSKSI,Potassium (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
27,LBXSNASI,Sodium (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
28,LBXSTB,Total Bilirubin (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
29,LBDSTBSI,Total Bilirubin (umol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
30,LBDSTBLC,Total Bilirubin Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
31,LBXSCA,Total Calcium (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
32,LBDSCASI,Total Calcium (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
33,LBXSCH,Total Cholesterol refrigerated serum (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
34,LBDSCHSI,Total Cholesterol refrigerated serum (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
35,LBXSTP,Total Protein (g/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
36,LBDSTPSI,Total Protein (g/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
37,LBXSTR,Triglycerides refrigerated serum (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
38,LBDSTRSI,Triglycerides refrigerated serum (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
39,LBXSUA,Uric acid (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
40,LBDSUASI,Uric acid (umol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
