,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSAF2YR,0 To 548458.78807,Range Of Values,,
2,WTSAF2YR,.,Missing,,
3,WTSAF4YR,0 To 225451.11774,Range Of Values,,
4,WTSAF4YR,.,Missing,,
5,LBXGLU,56.7 To 587.3,Range Of Values,,
6,LBXGLU,.,Missing,,
7,LBXGLUSI,3.15 To 32.628,Range Of Values,,
8,LBXGLUSI,.,Missing,,
9,LBXCPSI,0.021 To 7.396,Range Of Values,,
10,LBXCPSI,.,Missing,,
11,LBXIN,1.77 To 269.08,Range Of Values,,
12,LBXIN,.,Missing,,
13,LBXINSI,10.62 To 1614.48,Range Of Values,,
14,LBXINSI,.,Missing,,
