,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSVOC2Y,VOC Subsample Weight,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBXWBF,Water Bromoform (ng/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBDWBFLC,Water Bromoform Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBXWCF,Water Chloroform (ng/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBDWCFLC,Water Chloroform Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBXWBM,Water Bromodichloromethane (ng/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBDWBMLC,Water Bromodichloromethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBXWCM,Water Dibromochloromethane (ng/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBDWCMLC,Water Dibromochloromethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBXWME,Water Methyl-tert-butyl ether (MTBE) (ng/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBDWMELC,Water Methyl-tert-butyl ether (MTBE) Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
