,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 6 YEARS - 49 YEARS,nan,,
1,WTSSMC2Y,0 To 173091.17897,Range Of Values,Surplus specimen SSMUMP and SSCMV 2 year weights,Both males and females 6 YEARS - 49 YEARS,nan,,
2,WTSSMC2Y,.,Missing,Surplus specimen SSMUMP and SSCMV 2 year weights,Both males and females 6 YEARS - 49 YEARS,nan,,
3,SSISR,0.138 To 12.459,Range Of Values,Specimen Index ratio,Both males and females 6 YEARS - 49 YEARS,nan,,
4,SSISR,.,Missing,Specimen Index ratio,Both males and females 6 YEARS - 49 YEARS,nan,,
5,SSMUMPS,1,Positive,Antibody to mumps,Both males and females 6 YEARS - 49 YEARS,nan,,
6,SSMUMPS,2,Negative,Antibody to mumps,Both males and females 6 YEARS - 49 YEARS,nan,,
7,SSMUMPS,3,Indeterminate,Antibody to mumps,Both males and females 6 YEARS - 49 YEARS,nan,,
8,SSMUMPS,9,Quantity Not Sufficient,Antibody to mumps,Both males and females 6 YEARS - 49 YEARS,nan,,
9,SSMUMPS,.,Missing,Antibody to mumps,Both males and females 6 YEARS - 49 YEARS,nan,,
