,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,LBXWBCSI,White blood cell count (1000 cells/uL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBXLYPCT,Lymphocyte percent (%),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBXMOPCT,Monocyte percent (%),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBXNEPCT,Segmented neutrophils percent (%),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBXEOPCT,Eosinophils percent (%),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBXBAPCT,Basophils percent (%),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBDLYMNO,Lymphocyte number (1000 cells/uL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBDMONO,Monocyte number (1000 cells/uL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBDNENO,Segmented neutrophils number (1000 cell/uL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBDEONO,Eosinophils number (1000 cells/uL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBDBANO,Basophils number (1000 cells/uL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBXRBCSI,Red blood cell count (million cells/uL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBXHGB,Hemoglobin (g/dL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBXHCT,Hematocrit (%),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBXMCVSI,Mean cell volume (fL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBXMCHSI,Mean cell hemoglobin (pg),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
17,LBXMC,Mean Cell Hemoglobin Concentration (g/dL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
18,LBXRDW,Red cell distribution width (%),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
19,LBXPLTSI,Platelet count (1000 cells/uL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
20,LBXMPSI,Mean platelet volume (fL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
