,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSVOC2Y,VOC Subsample Weight,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBXVBF,Blood Bromoform (pg/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBDVBFLC,Blood Bromoform Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBXVBM,Blood Bromodichloromethane (pg/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBDVBMLC,Blood Bromodichloromethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBXVCF,Blood Chloroform (pg/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBDVCFLC,Blood Chloroform Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBXVCM,Blood Dibromochloromethane (pg/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBDVCMLC,Blood Dibromochloromethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBXVME,Blood Methyl-tert-butyl ether (MTBE) (ng/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBDVMELC,Blood Methyl-tert-butyl ether (MTBE) Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBXNM,Blood Nitromethane (pg/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBDNMLC,Blood Nitromethane Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
