,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
1,LBXFER,Ferritin (ng/mL),Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
2,LBDFERSI,Ferritin (ug/L),Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
