,Column,Code,Label,Class,Other For
0,SAMPLEID,1 To 303,Range Of Values,,
1,SAMPLEID,.,Missing,,
2,RIDRETH1,1,Mexican American,,
3,RIDRETH1,2,Other Hispanic,,
4,RIDRETH1,3,Non-Hispanic White,,
5,RIDRETH1,4,Non-Hispanic Black,,
6,RIDRETH1,5,"Other Race, Including Multiracial",,
7,RIDRETH1,.,Missing,,
8,RIDAGGRP,1,12-19 Years,,
9,RIDAGGRP,2,20-39 Years,,
10,RIDAGGRP,3,40-59 Years,,
11,RIDAGGRP,4,60+ Years,,
12,RIDAGGRP,.,Missing,,
13,RIAGENDR,1,Male,,
14,RIAGENDR,2,Female,,
15,RIAGENDR,.,Missing,,
16,RIANSMP,2 To 8,Range Of Values,,
17,RIANSMP,.,Missing,,
18,WTSMSMPA,49070.542891 To 2980185.9468,Range Of Values,,
19,WTSMSMPA,.,Missing,,
20,LBCBHC,3.465 To 4801,Range Of Values,,
21,LBCBHC,.,Missing,,
22,LBCBHCLA,0.5657 To 899.5,Range Of Values,,
23,LBCBHCLA,.,Missing,,
24,LBDBHCLC,0,At Or Above The Detection Limit,,
25,LBDBHCLC,1,Below Lower Detection Limit,,
26,LBDBHCLC,.,Missing,,
27,LBCGHC,.,Missing,,
28,LBCGHC,3.465 To 9.192,Range Of Values,,
29,LBCGHCLA,0.3748 To 2.192,Range Of Values,,
30,LBCGHCLA,.,Missing,,
31,LBDGHCLC,0,At Or Above The Detection Limit,,
32,LBDGHCLC,1,Below Lower Detection Limit,,
33,LBDGHCLC,.,Missing,,
34,LBCHCB,20.16 To 1351,Range Of Values,,
35,LBCHCB,.,Missing,,
36,LBCHCBLA,4.573 To 192.4,Range Of Values,,
37,LBCHCBLA,.,Missing,,
38,LBDHCBLC,0,At Or Above The Detection Limit,,
39,LBDHCBLC,1,Below Lower Detection Limit,,
40,LBDHCBLC,.,Missing,,
41,LBCMIR,3.465 To 224.1,Range Of Values,,
42,LBCMIR,.,Missing,,
43,LBCMIRLA,0.495 To 40.08,Range Of Values,,
44,LBCMIRLA,.,Missing,,
45,LBDMIRLC,0,At Or Above The Detection Limit,,
46,LBDMIRLC,1,Below Lower Detection Limit,,
47,LBDMIRLC,.,Missing,,
48,LBCOXY,22.63 To 303.5,Range Of Values,,
49,LBCOXY,.,Missing,,
50,LBCOXYLA,3.394 To 57.13,Range Of Values,,
51,LBCOXYLA,.,Missing,,
52,LBDOXYLC,0,At Or Above The Detection Limit,,
53,LBDOXYLC,1,Below Lower Detection Limit,,
54,LBDOXYLC,.,Missing,,
55,LBCPDE,131.9 To 54740,Range Of Values,,
56,LBCPDE,.,Missing,,
57,LBCPDELA,26.21 To 7134,Range Of Values,,
58,LBCPDELA,.,Missing,,
59,LBDPDELC,0,At Or Above The Detection Limit,,
60,LBDPDELC,1,Below Lower Detection Limit,,
61,LBDPDELC,.,Missing,,
62,LBCPDT,3.465 To 4437,Range Of Values,,
63,LBCPDT,.,Missing,,
64,LBCPDTLA,0.7071 To 578.2,Range Of Values,,
65,LBCPDTLA,.,Missing,,
66,LBDPDTLC,0,At Or Above The Detection Limit,,
67,LBDPDTLC,1,Below Lower Detection Limit,,
68,LBDPDTLC,.,Missing,,
69,LBCTNA,6.787 To 653.1,Range Of Values,,
70,LBCTNA,.,Missing,,
71,LBCTNALA,1.556 To 112.5,Range Of Values,,
72,LBCTNALA,.,Missing,,
73,LBDTNALC,0,At Or Above The Detection Limit,,
74,LBDTNALC,1,Below Lower Detection Limit,,
75,LBDTNALC,.,Missing,,
