,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSA2YR,Subsample A weights,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBXT3F,Triiodothyronine (T3) free (pg/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBXT4F,Thyroxine free (ng/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBDT4FSI,Thyroxine free (pmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBXTGN,Thyroglobulin (ng/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBDTGNSI,Thyroglobulin (ug/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBXATG,Thyroglobulin antibodies (IU/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBXTSH1,Thyroid stimulating hormone (uIU/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBDTSH1S,Thyroid stimulating hormone (mIU/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBXTPO,Thyroid perioxidase antibodies (IU/mL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBXTT3,Triiodothyronine (T3) total (ng/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBDTT3SI,Triiodothyronine (T3) total (nmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBXTT4,Thyroxine total (T4) (ug/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
