,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SAMPLEID,,,,,,,,,,,,
1,RIAGENDR,,,,,,,,,,,,
2,RIDRETH1,,,,,,,,,,,,
3,RIDAGGRP,,,,,,,,,,,,
4,RIANSMP,,,,,,,,,,,,
5,WTSMSMPA,,,,,,,,,,,,
6,LBCD01,,,,,,,,,,,,
7,LBCD02,,,,,,,,,,,,
8,LBCD03,,,,,,,,,,,,
9,LBCD04,,,,,,,,,,,,
10,LBCD05,,,,,,,,,,,,
11,LBCD07,,,,,,,,,,,,
12,LBCF01,,,,,,,,,,,,
13,LBCF02,,,,,,,,,,,,
14,LBCF03,,,,,,,,,,,,
15,LBCF04,,,,,,,,,,,,
16,LBCF05,,,,,,,,,,,,
17,LBCF06,,,,,,,,,,,,
18,LBCF07,,,,,,,,,,,,
19,LBCF08,,,,,,,,,,,,
20,LBCF09,,,,,,,,,,,,
21,LBCF10,,,,,,,,,,,,
22,LBCHXC,,,,,,,,,,,,
23,LBCPCB,,,,,,,,,,,,
24,LBCTC2,,,,,,,,,,,,
25,LBCTCD,,,,,,,,,,,,
26,LBCD01LA,,,,,,,,,,,,
27,LBCD02LA,,,,,,,,,,,,
28,LBCD03LA,,,,,,,,,,,,
29,LBCD04LA,,,,,,,,,,,,
30,LBCD05LA,,,,,,,,,,,,
31,LBCD07LA,,,,,,,,,,,,
32,LBCF01LA,,,,,,,,,,,,
33,LBCF02LA,,,,,,,,,,,,
34,LBCF03LA,,,,,,,,,,,,
35,LBCF04LA,,,,,,,,,,,,
36,LBCF05LA,,,,,,,,,,,,
37,LBCF06LA,,,,,,,,,,,,
38,LBCF07LA,,,,,,,,,,,,
39,LBCF08LA,,,,,,,,,,,,
40,LBCF09LA,,,,,,,,,,,,
41,LBCF10LA,,,,,,,,,,,,
42,LBCHXCLA,,,,,,,,,,,,
43,LBCPCBLA,,,,,,,,,,,,
44,LBCTC2LA,,,,,,,,,,,,
45,LBCTCDLA,,,,,,,,,,,,
46,LBDD01LC,,,,,,,,,,,,
47,LBDD02LC,,,,,,,,,,,,
48,LBDD03LC,,,,,,,,,,,,
49,LBDD04LC,,,,,,,,,,,,
50,LBDD05LC,,,,,,,,,,,,
51,LBDD07LC,,,,,,,,,,,,
52,LBDF01LC,,,,,,,,,,,,
53,LBDF02LC,,,,,,,,,,,,
54,LBDF03LC,,,,,,,,,,,,
55,LBDF04LC,,,,,,,,,,,,
56,LBDF05LC,,,,,,,,,,,,
57,LBDF06LC,,,,,,,,,,,,
58,LBDF07LC,,,,,,,,,,,,
59,LBDF08LC,,,,,,,,,,,,
60,LBDF09LC,,,,,,,,,,,,
61,LBDF10LC,,,,,,,,,,,,
62,LBDHXCLC,,,,,,,,,,,,
63,LBDPCBLC,,,,,,,,,,,,
64,LBDTC2LC,,,,,,,,,,,,
65,LBDTCDLC,,,,,,,,,,,,
