,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
1,WTSVOC2Y,VOC subsample 2 yr MEC Weight,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
2,WTSVOC4Y,VOC subsample 4 yr MEC Weight,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
3,LBXWBF,Water Bromoform Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
4,LBDWBFLC,Water Bromoform Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
5,LBXWCF,Water Chloroform Result,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
6,LBDWCFLC,Water Chloroform Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
7,LBXWBM,Water Bromodichloromethane Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
8,LBDWBMLC,Water Bromodichloromethane Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
9,LBXWCM,Water Dibromochloromethane Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
10,LBDWCMLC,Water Dibromochloromethane Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
11,LBXWME,Water Methyl tert. butyl ether (MTBE) Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
12,LBDWMELC,Water Methyl tert. butyl ether (MTBE) Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
13,LBXV4C,Blood Tetrachloroethene Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
14,LBDV4CLC,Blood Tetrachloroethene Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
15,LBXVBF,Blood Bromoform Result (pg/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
16,LBDVBFLC,Blood Bromoform Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
17,LBXVBM,Blood Bromodichloromethane Result (pg/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
18,LBDVBMLC,Blood Bromodichloromethane Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
19,LBXVBZ,Blood Benzene Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
20,LBDVBZLC,Blood Benzene Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
21,LBXVCF,Blood Chloroform Result (pg/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
22,LBDVCFLC,Blood Chloroform Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
23,LBXVCM,Blood Dibromochloromethane Result (pg/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
24,LBDVCMLC,Blood Dibromochloromethane Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
25,LBXVCT,Blood Carbon Tetrachloride Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
26,LBDVCTLC,Blood Carbon Tetrachloride Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
27,LBXVDB,Blood 14-Dichlorobenzene Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
28,LBDVDBLC,Blood 14-Dichlorobenzene Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
29,LBXVEB,Blood Ethylbenzene Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
30,LBDVEBLC,Blood Ethylbenzene Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
31,LBXVME,Blood Methyl t-Butyl Ether (MTBE) Result (pg/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
32,LBDVMELC,Blood MTBE Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
33,LBXVOX,Blood o-Xylene Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
34,LBDVOXLC,Blood o-Xylene Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
35,LBXVST,Blood Styrene Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
36,LBDVSTLC,Blood Styrene Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
37,LBXVTC,Blood Trichloroethene Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
38,LBDVTCLC,Blood Trichloroethene Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
39,LBXVTO,Blood Toluene Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
40,LBDVTOLC,Blood Toluene Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
41,LBXVXY,Blood m-/p-Xylene Result (ng/mL),Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
42,LBDVXYLC,Blood m-/p-Xylene Comment Code,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
