,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent Sequence Number,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSA2YR,Subsample A Weights,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URX2MH,2-methylhippuric acid (ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URD2MHLC,2-methylhippuric acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URX34M,3-methylhippuric acid & 4-methylhippuric acid(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URD34MLC,3-methylhippuric acid & 4-methylhippuric acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URXAAM,N-acetyl-S-(2-carbamoylethyl)-L-cysteine(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URDAAMLC,N-acetyl-S-(2-carbamoylethyl)-L-cysteine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URXAMC,N-acetyl-S-(N-methylcarbamoyl)-L-cysteine(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URDAMCLC,N-acetyl-S-(N-methylcarbamoyl)-L-cysteine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URXATC,2-aminothiazoline-4-carboxylic acid(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URDATCLC,2-amnothiazolne-4-carbxylic acid comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URXBMA,N-acetyl-S-(benzyl)-L-cysteine(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URDBMALC,N-acetyl-S-(benzyl)-L-cysteine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
14,URXBPM,N-acetyl-S-(n-propyl)-L-cysteine(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
15,URDBPMLC,N-acetyl-S-(n-propyl)-L-cysteine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
16,URXCEM,N-acetyl-S-(2-carboxyethyl)-L-cysteine(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
17,URDCEMLC,N-acetyl-S- (2-carboxyethyl)-L-cysteine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
18,URXCYHA,N-Acetyl-S-(1-cyano-2-hydroxyethyl)-L-cysteine (CYHA) (ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
19,URDCYALC,N-Acetyl-S-(1-cyano-2-hydroxyethyl)-L-cysteine (CYHA) comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
20,URXCYM,N-acetyl-S-(2-cyanoethyl)-L-cysteine(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
21,URDCYMLC,N-acetyl-S-(2-cyanoethyl)-L-cysteine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
22,URXDHB,N-acetyl-S-(34-dihidroxybutyl)-L-cysteine(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
23,URDDHBLC,N-acetyl-S-(34-dihidroxybutyl)-L-cysteine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
24,URXGAM,N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
25,URDGAMLC,N-acetyl-S-(2-carbamoyl-2-hydroxyethyl)-L-cysteine comment code,Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
26,URXHEM,N-acetyl-S-(2-hydroxyethyl)-L-cysteine(ng/mL),Both males and females 3 YEARS - 150 YEARS,,,,,,,,,,,,,
