,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXIGE,1.41 To 16148,Range Of Values,,
2,LBXIGE,.,Missing,,
3,LBDIGELC,0,At Or Above The Detection Limit,,
4,LBDIGELC,1,Below Lower Detection Limit,,
5,LBDIGELC,2,Above Upper Detection Limit,,
6,LBDIGELC,.,Missing,,
7,LBXID2,0.25 To 1000,Range Of Values,,
8,LBXID2,.,Missing,,
9,LBDID2LC,0,At Or Above The Detection Limit,,
10,LBDID2LC,1,Below Lower Detection Limit,,
11,LBDID2LC,2,Above Upper Detection Limit,,
12,LBDID2LC,.,Missing,,
13,LBXID1,0.25 To 1000,Range Of Values,,
14,LBXID1,.,Missing,,
15,LBDID1LC,0,At Or Above The Detection Limit,,
16,LBDID1LC,1,Below Lower Detection Limit,,
17,LBDID1LC,2,Above Upper Detection Limit,,
18,LBDID1LC,.,Missing,,
19,LBXIE1,0.25 To 476,Range Of Values,,
20,LBXIE1,.,Missing,,
21,LBDIE1LC,0,At Or Above The Detection Limit,,
22,LBDIE1LC,1,Below Lower Detection Limit,,
23,LBDIE1LC,2,Above Upper Detection Limit,,
24,LBDIE1LC,.,Missing,,
25,LBXIE5,0.25 To 558,Range Of Values,,
26,LBXIE5,.,Missing,,
27,LBDIE5LC,0,At Or Above The Detection Limit,,
28,LBDIE5LC,1,Below Lower Detection Limit,,
29,LBDIE5LC,2,Above Upper Detection Limit,,
30,LBDIE5LC,.,Missing,,
31,LBXII6,0.25 To 204,Range Of Values,,
32,LBXII6,.,Missing,,
33,LBDII6LC,0,At Or Above The Detection Limit,,
34,LBDII6LC,1,Below Lower Detection Limit,,
35,LBDII6LC,2,Above Upper Detection Limit,,
36,LBDII6LC,.,Missing,,
37,LBXIM6,0.25 To 179,Range Of Values,,
38,LBXIM6,.,Missing,,
39,LBDIM6LC,0,At Or Above The Detection Limit,,
40,LBDIM6LC,1,Below Lower Detection Limit,,
41,LBDIM6LC,2,Above Upper Detection Limit,,
42,LBDIM6LC,.,Missing,,
43,LBXF13,0.25 To 1000,Range Of Values,,
44,LBXF13,.,Missing,,
45,LBDF13LC,0,At Or Above The Detection Limit,,
46,LBDF13LC,1,Below Lower Detection Limit,,
47,LBDF13LC,2,Above Upper Detection Limit,,
48,LBDF13LC,.,Missing,,
49,LBXIF1,0.25 To 47.7,Range Of Values,,
50,LBXIF1,.,Missing,,
51,LBDIF1LC,0,At Or Above The Detection Limit,,
52,LBDIF1LC,1,Below Lower Detection Limit,,
53,LBDIF1LC,2,Above Upper Detection Limit,,
54,LBDIF1LC,.,Missing,,
55,LBXIF2,0.25 To 45.6,Range Of Values,,
56,LBXIF2,.,Missing,,
57,LBDIF2LC,0,At Or Above The Detection Limit,,
58,LBDIF2LC,1,Below Lower Detection Limit,,
59,LBDIF2LC,2,Above Upper Detection Limit,,
60,LBDIF2LC,.,Missing,,
61,LBXIW1,0.25 To 469,Range Of Values,,
62,LBXIW1,.,Missing,,
63,LBDIW1LC,0,At Or Above The Detection Limit,,
64,LBDIW1LC,1,Below Lower Detection Limit,,
65,LBDIW1LC,2,Above Upper Detection Limit,,
66,LBDIW1LC,.,Missing,,
67,LBXIG5,0.25 To 1000,Range Of Values,,
68,LBXIG5,.,Missing,,
69,LBDIG5LC,0,At Or Above The Detection Limit,,
70,LBDIG5LC,1,Below Lower Detection Limit,,
71,LBDIG5LC,2,Above Upper Detection Limit,,
72,LBDIG5LC,.,Missing,,
73,LBXIG2,0.25 To 1000,Range Of Values,,
74,LBXIG2,.,Missing,,
75,LBDIG2LC,0,At Or Above The Detection Limit,,
76,LBDIG2LC,1,Below Lower Detection Limit,,
77,LBDIG2LC,2,Above Upper Detection Limit,,
78,LBDIG2LC,.,Missing,,
79,LBXIT7,0.25 To 445,Range Of Values,,
80,LBXIT7,.,Missing,,
81,LBDIT7LC,0,At Or Above The Detection Limit,,
82,LBDIT7LC,1,Below Lower Detection Limit,,
83,LBDIT7LC,2,Above Upper Detection Limit,,
84,LBDIT7LC,.,Missing,,
85,LBXIT3,0.25 To 879,Range Of Values,,
86,LBXIT3,.,Missing,,
87,LBDIT3LC,0,At Or Above The Detection Limit,,
88,LBDIT3LC,1,Below Lower Detection Limit,,
89,LBDIT3LC,2,Above Upper Detection Limit,,
90,LBDIT3LC,.,Missing,,
91,LBXF24,0.25 To 322,Range Of Values,,
92,LBXF24,.,Missing,,
93,LBDF24LC,0,At Or Above The Detection Limit,,
94,LBDF24LC,1,Below Lower Detection Limit,,
95,LBDF24LC,2,Above Upper Detection Limit,,
96,LBDF24LC,.,Missing,,
97,LBXIM3,0.25 To 62.3,Range Of Values,,
98,LBXIM3,.,Missing,,
99,LBDIM3LC,0,At Or Above The Detection Limit,,
100,LBDIM3LC,1,Below Lower Detection Limit,,
101,LBDIM3LC,2,Above Upper Detection Limit,,
102,LBDIM3LC,.,Missing,,
103,LBXW11,0.25 To 275,Range Of Values,,
104,LBXW11,.,Missing,,
105,LBDW11LC,0,At Or Above The Detection Limit,,
106,LBDW11LC,1,Below Lower Detection Limit,,
107,LBDW11LC,2,Above Upper Detection Limit,,
108,LBDW11LC,.,Missing,,
109,LBXE72,0.25 To 196,Range Of Values,,
110,LBXE72,.,Missing,,
111,LBDE72LC,0,At Or Above The Detection Limit,,
112,LBDE72LC,1,Below Lower Detection Limit,,
113,LBDE72LC,2,Above Upper Detection Limit,,
114,LBDE72LC,.,Missing,,
115,LBXE74,0.25 To 73.6,Range Of Values,,
116,LBXE74,.,Missing,,
117,LBDE74LC,0,At Or Above The Detection Limit,,
118,LBDE74LC,1,Below Lower Detection Limit,,
119,LBDE74LC,2,Above Upper Detection Limit,,
120,LBDE74LC,.,Missing,,
