,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSSAJ2Y,6597.317346 To 1670271.9768,Range Of Values,,
2,WTSSAJ2Y,0,Participants 3+ Years With No Surplus Lab Specimen,,
3,WTSSAJ2Y,.,Missing,,
4,SSHMFA,25.5 To 429000,Range Of Values,,
5,SSHMFA,.,Missing,,
6,SSHMFAL,0,At Or Above The Detection Limit,,
7,SSHMFAL,1,Below Lower Detection Limit,,
8,SSHMFAL,.,Missing,,
9,SSHMFG,11.3 To 37100,Range Of Values,,
10,SSHMFG,.,Missing,,
11,SSHMFGL,0,At Or Above The Detection Limit,,
12,SSHMFGL,1,Below Lower Detection Limit,,
13,SSHMFGL,.,Missing,,
14,SSMUCA,6.94 To 15800,Range Of Values,,
15,SSMUCA,.,Missing,,
16,SSMUCAL,0,At Or Above The Detection Limit,,
17,SSMUCAL,1,Below Lower Detection Limit,,
18,SSMUCAL,.,Missing,,
19,SSN2FG,45.5 To 279000,Range Of Values,,
20,SSN2FG,.,Missing,,
21,SSN2FGL,0,At Or Above The Detection Limit,,
22,SSN2FGL,1,Below Lower Detection Limit,,
23,SSN2FGL,.,Missing,,
24,SSPHMA,0.106 To 26.6,Range Of Values,,
25,SSPHMA,.,Missing,,
26,SSPHMAL,0,At Or Above The Detection Limit,,
27,SSPHMAL,1,Below Lower Detection Limit,,
28,SSPHMAL,.,Missing,,
