,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSH2YR,Blood metal weights,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBXBPB,Blood lead (ug/dL),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBDBPBSI,Blood lead (umol/L) ,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBDBPBLC,Blood lead comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBXBCD,Blood cadmium (ug/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBDBCDSI,Blood cadmium (umol/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBDBCDLC,Blood cadmium comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBXTHG,Blood mercury total (ug/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBDTHGSI,Blood mercury total (umol/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBDTHGLC,Blood mercury total comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBXBSE,Blood selenium(ug/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBDBSESI,Blood selenium (umol/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBDBSELC,Blood selenium comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBXBMN,Blood manganese (ug/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBDBMNSI,Blood manganese (umol/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBDBMNLC,Blood manganese comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
