,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,URDBBALC,0,At Or Above The Detection Limit,,
2,URDBBALC,1,Below Lower Detection Limit,,
3,URDBBALC,.,Missing,,
4,URDBCPLC,0,At Or Above The Detection Limit,,
5,URDBCPLC,1,Below Lower Detection Limit,,
6,URDBCPLC,.,Missing,,
7,URDBDCLC,0,At Or Above The Detection Limit,,
8,URDBDCLC,1,Below Lower Detection Limit,,
9,URDBDCLC,.,Missing,,
10,URDCEPLC,0,At Or Above The Detection Limit,,
11,URDCEPLC,1,Below Lower Detection Limit,,
12,URDCEPLC,.,Missing,,
13,URDDPHLC,0,At Or Above The Detection Limit,,
14,URDDPHLC,1,Below Lower Detection Limit,,
15,URDDPHLC,.,Missing,,
16,URDDUPLC,0,At Or Above The Detection Limit,,
17,URDDUPLC,1,Below Lower Detection Limit,,
18,URDDUPLC,.,Missing,,
19,URXBCEP,0.0707 To 268,Range Of Values,,
20,URXBCEP,.,Missing,,
21,URXBCPP,0.0707 To 26.1,Range Of Values,,
22,URXBCPP,.,Missing,,
23,URXBDCP,0.0707 To 260,Range Of Values,,
24,URXBDCP,.,Missing,,
25,URXDBUP,0.0707 To 62.3,Range Of Values,,
26,URXDBUP,.,Missing,,
27,URXDPHP,0.0707 To 270,Range Of Values,,
28,URXDPHP,.,Missing,,
29,URXTBBA,0.0354 To 1.36,Range Of Values,,
30,URXTBBA,.,Missing,,
31,WTSBPRP,2462.026927 To 981259.61533,Range Of Values,,
32,WTSBPRP,0,Participants 3+ Years With No Lab Specimen,,
33,WTSBPRP,.,Missing,,
