,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 1 YEARS - 5 YEARS,nan,,
1,LBXIGG,1,Positive,Cytomegalovirus (IgG),Both males and females 1 YEARS - 5 YEARS,nan,,
2,LBXIGG,2,Negative,Cytomegalovirus (IgG),Both males and females 1 YEARS - 5 YEARS,nan,,
3,LBXIGG,3,Indeterminate,Cytomegalovirus (IgG),Both males and females 1 YEARS - 5 YEARS,nan,,
4,LBXIGG,.,Missing,Cytomegalovirus (IgG),Both males and females 1 YEARS - 5 YEARS,nan,,
5,LBXIGGA,1,Low,Cytomegalovirus (IgG) avidity,Both males and females 1 YEARS - 5 YEARS,nan,,
6,LBXIGGA,2,High,Cytomegalovirus (IgG) avidity,Both males and females 1 YEARS - 5 YEARS,nan,,
7,LBXIGGA,3,Indeterminate,Cytomegalovirus (IgG) avidity,Both males and females 1 YEARS - 5 YEARS,nan,,
8,LBXIGGA,.,Missing,Cytomegalovirus (IgG) avidity,Both males and females 1 YEARS - 5 YEARS,nan,,
9,LBXIGM,1,Positive,Cytomegalovirus (IgM),Both males and females 1 YEARS - 5 YEARS,nan,,
10,LBXIGM,2,Negative,Cytomegalovirus (IgM),Both males and females 1 YEARS - 5 YEARS,nan,,
11,LBXIGM,3,Indeterminate,Cytomegalovirus (IgM),Both males and females 1 YEARS - 5 YEARS,nan,,
12,LBXIGM,.,Missing,Cytomegalovirus (IgM),Both males and females 1 YEARS - 5 YEARS,nan,,
