,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number,Both males and females 12 YEARS - 150 YEARS,nan,,
1,WTSAF2YR,0 To 521033.37059,Range Of Values,Fasting Subsample 2 Year MEC Weight,Both males and females 12 YEARS - 150 YEARS,nan,,
2,WTSAF2YR,.,Missing,Fasting Subsample 2 Year MEC Weight,Both males and females 12 YEARS - 150 YEARS,nan,,
3,LBXTR,18 To 1562,Range Of Values,Triglyceride (mg/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
4,LBXTR,.,Missing,Triglyceride (mg/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
5,LBDTRSI,0.203 To 17.635,Range Of Values,Triglyceride (mmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
6,LBDTRSI,.,Missing,Triglyceride (mmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
7,LBDLDL,9 To 331,Range Of Values,LDL-cholesterol (mg/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
8,LBDLDL,.,Missing,LDL-cholesterol (mg/dL),Both males and females 12 YEARS - 150 YEARS,nan,,
9,LBDLDLSI,0.233 To 8.56,Range Of Values,LDL-cholesterol (mmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
10,LBDLDLSI,.,Missing,LDL-cholesterol (mmol/L),Both males and females 12 YEARS - 150 YEARS,nan,,
