,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SAMPLEID,Pool identification number,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,RIAGENDR,Gender,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,ETHNICTY,Ethnicity - Recode,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RIDAGGRP,Age at Screening Adjudicated - Recode,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RIANSMP,Number of samples in a pool,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,WTSMSMPA,Adjusted sum sampling weights in same pool,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBCD01,12378-Pentachlorodibenzo-p-dioxin (pncdd) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBCD02,123478-Hexachlorodibenzo-p-dioxin (hxcdd)(fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBCD03,123678-Hexachlorodibenzo-p-dioxin (hxcdd)(fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBCD04,123789-Hexachlorodibenzo-p-dioxin (hxcdd) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBCD05,1234678-Heptachlororodibenzo-p-dioxin (hpcdd) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBCD07,12346789-Octachlorodibenzo-p-dioxin (ocdd) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBCF01,2378-Tetrachlorodibenzofuran (tcdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBCF02,12378-Pentachlorodibenzofuran (pncdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBCF03,23478-Pentachlorodibenzofuran (pncdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBCF04,123478-Hexachlorodibenzofuran (hcxdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBCF05,123678-Hexachlorodibenzofuran (hxcdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,LBCF06,123789-Hexachlorodibenzofuran (hxcdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,LBCF07,234678-Hexchlorodibenzofuran (hxcdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,LBCF08,1234678-Heptachlorodibenzofuran (hpcdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,LBCF09,1234789-Heptachlorodibenzofuran (hpcdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,LBCF10,12346789-Octachlorodibenzofuran (ocdf) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,LBCHXC,334455-hexachlorobiphenyl (hxcb) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,LBCPCB,33445-Pentachlorobiphenyl (pncb) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,LBCTC2,3445-Tetrachlorobiphenyl (tcb) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,LBCTCD,2378-Tetrachlorodienzo-p-dioxin (tcdd) (fg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,LBCD01LA,12378-Pentachlorodibenzo-p-dioxin (pncdd) Lipid Adjusted(pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
27,LBCD02LA,123478-Hexachlorodibenzo-p-dioxin (hxcdd) Lipid Adjusted (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
28,LBCD03LA,123678-Hexachlorodibenzo-p-dioxin (hxcdd) Lipid Adjusted (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
29,LBCD04LA,123789-Hexachlorodibenzo-p-dioxin (hxcdd) Lipid Adjusted (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
