,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
1,LBXH2RL,Hybrid Capture high risk (RLU)result,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
2,LBXH3RL,Hybrid Capture low risk (RLU)result,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
3,LBDHPCR,HPV summary variable,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
4,LBDH06,HPV type 06,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
5,LBDH11,HPV type 11,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
6,LBDH16,HPV type 16,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
7,LBDH18,HPV type 18,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
8,LBDH26,HPV type 26,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
9,LBDH31,HPV type 31,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
10,LBDH33,HPV type 33,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
11,LBDH35,HPV type 35,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
12,LBDH39,HPV type 39,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
13,LBDH40,HPV type 40,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
14,LBDH42,HPV type 42,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
15,LBDH45,HPV type 45,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
16,LBDH51,HPV type 51,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
17,LBDH52,HPV type 52,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
18,LBDH53,HPV type 53,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
19,LBDH54,HPV type 54,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
20,LBDH55,HPV type 55,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
21,LBDH56,HPV type 56,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
22,LBDH58,HPV type 58,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
23,LBDH59,HPV type 59,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
24,LBDH61,HPV type 61,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
25,LBDH62,HPV type 62,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
26,LBDH64,HPV type 64,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
27,LBDH66,HPV type 66,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
28,LBDH67,HPV type 67,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
29,LBDH68,HPV type 68,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
30,LBDH69,HPV type 69,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
31,LBDH70,HPV type 70,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
32,LBDH71,HPV type 71,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
33,LBDH72,HPV type 72,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
34,LBDH73,HPV type 73,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
35,LBDH81,HPV type 81,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
36,LBDH82,HPV type 82,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
37,LBDH83,HPV type 83,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
38,LBDH84,HPV type 84,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
39,LBDH89,HPV type 89,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
40,LBDHPI,HPV type IS39,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
41,LBXNST,other HPV strip types,Females only 18 YEARS - 59 YEARS,,,,,,,,,,,,,
