,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXTST,0.41 To 1550,Range Of Values,,
2,LBXTST,.,Missing,,
3,LBDTSTLC,0,At Or Above The Detection Limit,,
4,LBDTSTLC,1,Below Lower Detection Limit,,
5,LBDTSTLC,.,Missing,,
6,LBXEST,2.117 To 1220,Range Of Values,,
7,LBXEST,.,Missing,,
8,LBDESTLC,.,Missing,,
9,LBDESTLC,0,At Or Above The Detection Limit,,
10,LBDESTLC,1,Below Lower Detection Limit,,
11,LBXSHBG,5.18 To 1067,Range Of Values,,
12,LBXSHBG,.,Missing,,
13,LBDSHGLC,0,At Or Above The Detection Limit,,
14,LBDSHGLC,1,Below Lower Detection Limit,,
15,LBDSHGLC,.,Missing,,
