,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTPH2YR,Phlebotomy 2 Year Weight,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBXVIDMS,25-hydroxyvitamin D2 + D3,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBDVIDLC,25-hydroxyvitamin D2 + D3 comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBXVD2MS,25-hydroxyvitamin D2 (nmol/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBDVD2LC,25-hydroxyvitamin D2 comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBXVD3MS,25-hydroxyvitamin D3 (nmol/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBDVD3LC,25-hydroxyvitamin D3 comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBXVE3MS,epi-25-hydroxyvitamin D3 (nmol/L),Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBDVE3LC,epi-25-hydroxyvitamin D3 comment code,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
