,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,SSIMP,,,,,,,,,,,,
2,SSRES,,,,,,,,,,,,
3,SSSPIKE,,,,,,,,,,,,
4,SSSPIKE2,,,,,,,,,,,,
5,SSTOTAL,,,,,,,,,,,,
6,SSALB,,,,,,,,,,,,
7,SSA1,,,,,,,,,,,,
8,SSA2,,,,,,,,,,,,
9,SSBETA,,,,,,,,,,,,
10,SSGAM,,,,,,,,,,,,
11,SSAG_R,,,,,,,,,,,,
12,SSK_FLC,,,,,,,,,,,,
13,SSL_FLC,,,,,,,,,,,,
14,SSKL_R,,,,,,,,,,,,
15,SSK_FLCX,,,,,,,,,,,,
16,SSKL_RX,,,,,,,,,,,,
17,SSIS,,,,,,,,,,,,
18,SSTTGV,,,,,,,,,,,,
19,SSTTGR,,,,,,,,,,,,
20,SSEMA,,,,,,,,,,,,
21,SSSERO,,,,,,,,,,,,
22,SSOL_H,,,,,,,,,,,,
23,SSOL_L,,,,,,,,,,,,
