,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
1,ORXGH,HPV High Globulin Band result,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
2,ORXGL,HPV Low Globulin Band result,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
3,ORXH06,HPV Type 6,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
4,ORXH11,HPV Type 11,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
5,ORXH16,HPV Type 16,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
6,ORXH18,HPV Type 18,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
7,ORXH26,HPV Type 26,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
8,ORXH31,HPV Type 31,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
9,ORXH33,HPV Type 33,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
10,ORXH35,HPV Type 35,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
11,ORXH39,HPV Type 39,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
12,ORXH40,HPV Type 40,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
13,ORXH42,HPV Type 42,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
14,ORXH45,HPV Type 45,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
15,ORXH51,HPV Type 51,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
16,ORXH52,HPV Type 52,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
17,ORXH53,HPV Type 53,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
18,ORXH54,HPV Type 54,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
19,ORXH55,HPV Type 55,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
20,ORXH56,HPV Type 56,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
21,ORXH58,HPV Type 58,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
22,ORXH59,HPV Type 59,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
23,ORXH61,HPV Type 61,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
24,ORXH62,HPV Type 62,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
25,ORXH64,HPV Type 64,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
26,ORXH66,HPV Type 66,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
27,ORXH67,HPV Type 67,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
28,ORXH68,HPV Type 68,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
29,ORXH69,HPV Type 69,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
30,ORXH70,HPV Type 70,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
31,ORXH71,HPV Type 71,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
32,ORXH72,HPV Type 72,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
33,ORXH73,HPV Type 73,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
34,ORXH81,HPV Type 81,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
35,ORXH82,HPV Type 82,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
36,ORXH83,HPV Type 83,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
37,ORXH84,HPV Type 84,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
38,ORXHPC,HPV CP 6108,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
39,ORXHPI,HPV Type IS39,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
40,ORXHPV,Oral HPV Result,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
