,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTFAS2YR,3772.844478 To 521033.37059,Range Of Values,,
2,WTFAS2YR,0,Participants 12+ Years With No Lab Specimen,,
3,WTFAS2YR,.,Missing,,
4,LBXCAP,1.12 To 113,Range Of Values,,
5,LBXCAP,.,Missing,,
6,LBDCAPLC,0,At Or Above The Detection Limit,,
7,LBDCAPLC,1,Below Lower Detection Limit,,
8,LBDCAPLC,.,Missing,,
9,LBXLAR,1.65 To 781,Range Of Values,,
10,LBXLAR,.,Missing,,
11,LBDLARLC,0,At Or Above The Detection Limit,,
12,LBDLARLC,1,Below Lower Detection Limit,,
13,LBDLARLC,.,Missing,,
14,LBXMR1,15 To 1880,Range Of Values,,
15,LBXMR1,.,Missing,,
16,LBDMR1LC,0,At Or Above The Detection Limit,,
17,LBDMR1LC,1,Below Lower Detection Limit,,
18,LBDMR1LC,.,Missing,,
19,LBXPEN,2.64 To 150,Range Of Values,,
20,LBXPEN,.,Missing,,
21,LBDPENLC,0,At Or Above The Detection Limit,,
22,LBDPENLC,1,Below Lower Detection Limit,,
23,LBDPENLC,.,Missing,,
24,LBXPM1,950 To 16500,Range Of Values,,
25,LBXPM1,.,Missing,,
26,LBDPM1LC,0,At Or Above The Detection Limit,,
27,LBDPM1LC,1,Below Lower Detection Limit,,
28,LBDPM1LC,.,Missing,,
29,LBXMRG,11.2 To 139,Range Of Values,,
30,LBXMRG,.,Missing,,
31,LBDMRGLC,0,At Or Above The Detection Limit,,
32,LBDMRGLC,1,Below Lower Detection Limit,,
33,LBDMRGLC,.,Missing,,
34,LBXST1,220 To 3300,Range Of Values,,
35,LBXST1,.,Missing,,
36,LBDST1LC,0,At Or Above The Detection Limit,,
37,LBDST1LC,1,Below Lower Detection Limit,,
38,LBDST1LC,.,Missing,,
39,LBXAR1,10.5 To 111,Range Of Values,,
40,LBXAR1,.,Missing,,
41,LBDAR1LC,0,At Or Above The Detection Limit,,
42,LBDAR1LC,1,Below Lower Detection Limit,,
43,LBDAR1LC,.,Missing,,
44,LBXDA1,24.5 To 197,Range Of Values,,
45,LBXDA1,.,Missing,,
46,LBDDA1LC,0,At Or Above The Detection Limit,,
47,LBDDA1LC,1,Below Lower Detection Limit,,
48,LBDDA1LC,.,Missing,,
49,LBXTSA,9.77 To 60.2,Range Of Values,,
50,LBXTSA,.,Missing,,
51,LBDTSALC,0,At Or Above The Detection Limit,,
52,LBDTSALC,1,Below Lower Detection Limit,,
53,LBDTSALC,.,Missing,,
54,LBXLG1,19.8 To 158,Range Of Values,,
55,LBXLG1,.,Missing,,
56,LBDLG1LC,0,At Or Above The Detection Limit,,
57,LBDLG1LC,1,Below Lower Detection Limit,,
58,LBDLG1LC,.,Missing,,
59,LBXML1,0.21 To 241,Range Of Values,,
60,LBXML1,.,Missing,,
61,LBDML1LC,0,At Or Above The Detection Limit,,
62,LBDML1LC,1,Below Lower Detection Limit,,
63,LBDML1LC,.,Missing,,
64,LBXPL1,31 To 4730,Range Of Values,,
65,LBXPL1,.,Missing,,
66,LBDPL1LC,0,At Or Above The Detection Limit,,
67,LBDPL1LC,1,Below Lower Detection Limit,,
68,LBDPL1LC,.,Missing,,
69,LBXVC1,43.2 To 1330,Range Of Values,,
70,LBXVC1,.,Missing,,
71,LBDVC1LC,0,At Or Above The Detection Limit,,
72,LBDVC1LC,1,Below Lower Detection Limit,,
73,LBDVC1LC,.,Missing,,
74,LBXOL1,707 To 20900,Range Of Values,,
75,LBXOL1,.,Missing,,
76,LBDOL1LC,0,At Or Above The Detection Limit,,
77,LBDOL1LC,1,Below Lower Detection Limit,,
78,LBDOL1LC,.,Missing,,
79,LBXEN1,4.42 To 136,Range Of Values,,
80,LBXEN1,.,Missing,,
81,LBDEN1LC,1,Below Lower Detection Limit,,
82,LBDEN1LC,.,Missing,,
83,LBDEN1LC,0,At Or Above The Detection Limit,,
84,LBXNR1,31.1 To 215,Range Of Values,,
85,LBXNR1,.,Missing,,
86,LBDNR1LC,0,At Or Above The Detection Limit,,
87,LBDNR1LC,1,Below Lower Detection Limit,,
88,LBDNR1LC,.,Missing,,
89,LBXLNA,1370 To 15900,Range Of Values,,
90,LBXLNA,.,Missing,,
91,LBDLNALC,0,At Or Above The Detection Limit,,
92,LBDLNALC,1,Below Lower Detection Limit,,
93,LBDLNALC,.,Missing,,
94,LBXALN,15.2 To 803,Range Of Values,,
95,LBXALN,.,Missing,,
96,LBDALNLC,0,At Or Above The Detection Limit,,
97,LBDALNLC,1,Below Lower Detection Limit,,
98,LBDALNLC,.,Missing,,
99,LBXGLA,5.17 To 391,Range Of Values,,
100,LBXGLA,.,Missing,,
101,LBDGLALC,0,At Or Above The Detection Limit,,
102,LBDGLALC,1,Below Lower Detection Limit,,
103,LBDGLALC,.,Missing,,
104,LBXSD1,0.17 To 104,Range Of Values,,
105,LBXSD1,.,Missing,,
106,LBDSD1LC,0,At Or Above The Detection Limit,,
107,LBDSD1LC,1,Below Lower Detection Limit,,
108,LBDSD1LC,.,Missing,,
109,LBXED1,6.4 To 134,Range Of Values,,
110,LBXED1,.,Missing,,
111,LBDED1LC,0,At Or Above The Detection Limit,,
112,LBDED1LC,1,Below Lower Detection Limit,,
113,LBDED1LC,.,Missing,,
114,LBXHGL,29 To 465,Range Of Values,,
115,LBXHGL,.,Missing,,
116,LBDHGLLC,0,At Or Above The Detection Limit,,
117,LBDHGLLC,1,Below Lower Detection Limit,,
118,LBDHGLLC,.,Missing,,
119,LBXET1,0.28 To 85.3,Range Of Values,,
120,LBXET1,.,Missing,,
121,LBDET1LC,0,At Or Above The Detection Limit,,
122,LBDET1LC,1,Below Lower Detection Limit,,
123,LBDET1LC,.,Missing,,
124,LBXARA,187 To 2670,Range Of Values,,
125,LBXARA,.,Missing,,
126,LBDARALC,0,At Or Above The Detection Limit,,
127,LBDARALC,1,Below Lower Detection Limit,,
128,LBDARALC,.,Missing,,
129,LBXEPA,0.56 To 1090,Range Of Values,,
130,LBXEPA,.,Missing,,
131,LBDEPALC,0,At Or Above The Detection Limit,,
132,LBDEPALC,1,Below Lower Detection Limit,,
133,LBDEPALC,.,Missing,,
134,LBXDTA,1.71 To 204,Range Of Values,,
135,LBXDTA,.,Missing,,
136,LBDDTALC,0,At Or Above The Detection Limit,,
137,LBDDTALC,1,Below Lower Detection Limit,,
138,LBDDTALC,.,Missing,,
139,LBXDP3,12.6 To 229,Range Of Values,,
140,LBXDP3,.,Missing,,
141,LBDDP3LC,0,At Or Above The Detection Limit,,
142,LBDDP3LC,1,Below Lower Detection Limit,,
143,LBDDP3LC,.,Missing,,
144,LBXDP6,2.18 To 126,Range Of Values,,
145,LBXDP6,.,Missing,,
146,LBDDP6LC,0,At Or Above The Detection Limit,,
147,LBDDP6LC,1,Below Lower Detection Limit,,
148,LBDDP6LC,.,Missing,,
149,LBXDHA,25.7 To 918,Range Of Values,,
150,LBXDHA,.,Missing,,
151,LBDDHALC,0,At Or Above The Detection Limit,,
152,LBDDHALC,1,Below Lower Detection Limit,,
153,LBDDHALC,.,Missing,,
