,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSSMC2Y,1954.697978 To 173091.17897,Range Of Values,,
2,WTSSMC2Y,0,No Lab Specimen,,
3,WTSSMC2Y,.,Missing,,
4,SSCMVOD,0.048 To 3.001,Range Of Values,,
5,SSCMVOD,.,Missing,,
6,SSCMV,1,Positive,,
7,SSCMV,2,Negative,,
8,SSCMV,3,Equivocal,,
9,SSCMV,.,Missing,,
10,SSCMIGM,1,Positive,,
11,SSCMIGM,2,Negative,,
12,SSCMIGM,3,Equivocal,,
13,SSCMIGM,.,Missing,,
14,SSCMIGGA,1,Low,,
15,SSCMIGGA,2,High,,
16,SSCMIGGA,3,Indeterminate,,
17,SSCMIGGA,4,Not Evaluated,,
18,SSCMIGGA,.,Missing,,
