,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SAMPLEID,Pool identification number,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,RIDRETH1,Recode of reported race and Hispanic origin information,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,RIDAGGRP,Age group,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RIAGENDR,Gender,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RIANSMP,Number of samples in a pool,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,WTSMSMPA,Sum of adjusted subsample weights in same pool,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBC028,244’-Trichlorobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBC028LA,244’-Trichlorobiphenyl Lipid Adjusted,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBD028LC,244’-Trichlorobiphenyl Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBC066,23’44’-Tetrachlorobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBC066LA,23’44’-Tetrachlorobiphenyl Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBD066LC,23’44’-Tetrachlorobiphenyl Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBC074,244’5-Tetrachlorobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBC074LA,244’5-Tetrachlorobiphenyl Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBD074LC,244’5-Tetrachlorobiphenyl Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBC099,22’44’5-Pentachlorobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBC099LA,22’44’5-Pentachlorobiphenyl Lipid Adjusted(ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,LBD099LC,22’44’5-Pentachlorobiphenyl Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,LBC105,233’44’-Pentachlorobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,LBC105LA,233’44’-Pentachlorobiphenyl Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,LBD105LC,233’44’-Pentachlorobiphenyl Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,LBC114,23445-Pentachlorobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,LBC114LA,23445-Pentachlorobiphenyl Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,LBD114LC,23445-Pentachlorobiphenyl Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,LBC118,23’44’5-Pentachlorobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,LBC118LA,23’44’5-Pentachlorobiphenyl Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,LBD118LC,23’44’5-Pentachlorobiphenyl Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
27,LBC138,22’344’5’- and 233’44’6-Hexachlorobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
28,LBC138LA,22’344’5’- and 233’44’6-Hexachlorobiphenyl Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
29,LBD138LC,22’344’5’- and 233’44’6-Hexachlorobiphenyl Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
30,LBC146,22’34’55’-Hexachlorobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
31,LBC146LA,22’34’55’-Hexachlorobiphenyl Lipid Adjusted(ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
32,LBD146LC,22’34’55’-Hexachlorobiphenyl Comment Code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
