,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,nan,,
1,URXUCR,6 To 882,Range Of Values,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,nan,,
2,URXUCR,.,Missing,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,nan,,
3,URXUCRSI,530 To 77969,Range Of Values,Creatinine urine (umol/L),Both males and females 6 YEARS - 150 YEARS,nan,,
4,URXUCRSI,.,Missing,Creatinine urine (umol/L),Both males and females 6 YEARS - 150 YEARS,nan,,
5,URXUMA,0.3 To 9870,Range Of Values,Albumin urine (ug/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
6,URXUMA,0.2,Below Limit Of Detection,Albumin urine (ug/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
7,URXUMA,.,Missing,Albumin urine (ug/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
8,URXUMASI,0.3 To 9870,Range Of Values,Albumin urine (mg/L) SI,Both males and females 6 YEARS - 150 YEARS,nan,,
9,URXUMASI,0.2,Below Limit Of Detection,Albumin urine (mg/L) SI,Both males and females 6 YEARS - 150 YEARS,nan,,
10,URXUMASI,.,Missing,Albumin urine (mg/L) SI,Both males and females 6 YEARS - 150 YEARS,nan,,
