,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSB2YR,0 To 486352.50255,Range Of Values,,
2,WTSB2YR,.,Missing,,
3,URXUCR,5 To 608,Range Of Values,,
4,URXUCR,.,Missing,,
5,URXBPH,0.28 To 383,Range Of Values,,
6,URXBPH,.,Missing,,
7,URDBPHLC,0,At Or Above The Detection Limit,,
8,URDBPHLC,1,Below Lower Detection Limit,,
9,URDBPHLC,.,Missing,,
10,URXBP3,0.28 To 94100,Range Of Values,,
11,URXBP3,.,Missing,,
12,URDBP3LC,0,At Or Above The Detection Limit,,
13,URDBP3LC,1,Below Lower Detection Limit,,
14,URDBP3LC,.,Missing,,
15,URX4TO,0.14 To 70,Range Of Values,,
16,URX4TO,.,Missing,,
17,URD4TOLC,0,At Or Above The Detection Limit,,
18,URD4TOLC,1,Below Lower Detection Limit,,
19,URD4TOLC,.,Missing,,
20,URXTRS,1.63 To 5890,Range Of Values,,
21,URXTRS,.,Missing,,
22,URDTRSLC,0,At Or Above The Detection Limit,,
23,URDTRSLC,1,Below Lower Detection Limit,,
24,URDTRSLC,.,Missing,,
25,URXBUP,0.14 To 1240,Range Of Values,,
26,URXBUP,.,Missing,,
27,URDBUPLC,0,At Or Above The Detection Limit,,
28,URDBUPLC,1,Below Lower Detection Limit,,
29,URDBUPLC,.,Missing,,
30,URXEPB,0.71 To 1110,Range Of Values,,
31,URXEPB,.,Missing,,
32,URDEPBLC,0,At Or Above The Detection Limit,,
33,URDEPBLC,1,Below Lower Detection Limit,,
34,URDEPBLC,.,Missing,,
35,URXMPB,0.71 To 17300,Range Of Values,,
36,URXMPB,.,Missing,,
37,URDMPBLC,0,At Or Above The Detection Limit,,
38,URDMPBLC,1,Below Lower Detection Limit,,
39,URDMPBLC,.,Missing,,
40,URXPPB,0.14 To 7210,Range Of Values,,
41,URXPPB,.,Missing,,
42,URDPPBLC,0,At Or Above The Detection Limit,,
43,URDPPBLC,1,Below Lower Detection Limit,,
44,URDPPBLC,.,Missing,,
