,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXATG,0.6 To 2391.9,Range Of Values,,
2,LBXATG,.,Missing,,
3,LBXT3F,1.8 To 20.7,Range Of Values,,
4,LBXT3F,.,Missing,,
5,LBXT4F,0.1 To 4.8,Range Of Values,,
6,LBXT4F,.,Missing,,
7,LBDT4FSI,1.3 To 61.9,Range Of Values,,
8,LBDT4FSI,.,Missing,,
9,LBXTGN,0.07 To 4461,Range Of Values,,
10,LBXTGN,.,Missing,,
11,LBDTGNSI,0.07 To 4461,Range Of Values,,
12,LBDTGNSI,.,Missing,,
13,LBXTSH1,0.002 To 280.76,Range Of Values,,
14,LBXTSH1,.,Missing,,
15,LBDTSH1S,0.002 To 280.76,Range Of Values,,
16,LBDTSH1S,.,Missing,,
17,LBXTPO,0.1 To 2376,Range Of Values,,
18,LBXTPO,.,Missing,,
19,LBXTT3,37 To 707,Range Of Values,,
20,LBXTT3,.,Missing,,
21,LBDTT3SI,1 To 11,Range Of Values,,
22,LBDTT3SI,.,Missing,,
23,LBXTT4,1.5 To 27.6,Range Of Values,,
24,LBXTT4,.,Missing,,
