,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSOG2YR,14446.051556 To 565055.45969,Range Of Values,,
2,WTSOG2YR,0,No Lab Result,,
3,WTSOG2YR,.,Missing,,
4,LBXGLT,35 To 542,Range Of Values,,
5,LBXGLT,.,Missing,,
6,LBDGLTSI,1.943 To 30.086,Range Of Values,,
7,LBDGLTSI,.,Missing,,
8,GTDSCMMN,0 To 11,Range Of Values,,
9,GTDSCMMN,.,Missing,,
10,GTDDR1MN,1 To 76,Range Of Values,,
11,GTDDR1MN,.,Missing,,
12,GTDBL2MN,69 To 184,Range Of Values,,
13,GTDBL2MN,.,Missing,,
14,GTDDR2MN,65 To 138,Range Of Values,,
15,GTDDR2MN,.,Missing,,
16,GTXDRANK,1,All,,
17,GTXDRANK,2,Some,,
18,GTXDRANK,3,None,,
19,GTXDRANK,.,Missing,,
20,GTDCODE,0,Ogtt Complete,,
21,GTDCODE,20,Hemophiliac,,
22,GTDCODE,21,Cancer Chemotherapy Within 4 Weeks,,
23,GTDCODE,22,Diabetic On Medications,,
24,GTDCODE,23,Refused Venipuncture,,
25,GTDCODE,24,Ill/Faint During Test,,
26,GTDCODE,25,Venipuncture Unsuccessful,,
27,GTDCODE,26,Currently Pregnant,,
28,GTDCODE,27,Refused Glucose Challenge,,
29,GTDCODE,28,Fasting Less Than 9 Hours,,
30,GTDCODE,29,Came Late/Left Early,,
31,GTDCODE,30,Other,,
32,GTDCODE,.,Missing,,
